Burning Time; Firing Node; Firing Neuron; Burning Node; Burning Neuron;External Source; From Internal State; To Internal State; Step in State; Post Synaptic Weight; Pre Synaptic Weight; Instant to Fire; (Afferent) Firing Time
6.420988195506854; 0; 34; 0; 32; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.420988195506854
6.420988195506854; 0; 34; 0; 36; false; refr; refr; refr; 0.91; 0.81;-1;6.420988195506854
6.420988195506854; 0; 34; 0; 73; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.420988195506854
6.420988195506854; 0; 34; 0; 39; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.420988195506854
6.420988195506854; 0; 34; 0; 98; false; 1.828802860984167; 2.565902860984167; 0.7371000000000001; 0.91; 0.81;7.059597412538044;6.420988195506854
6.420988195506854; 0; 34; 0; 76; false; 3.8594057075723502; 4.5965057075723506; 0.7371000000000001; 0.91; 0.81;6.699035856572572;6.420988195506854
6.420988195506854; 0; 34; 0; 44; false; 20.970719783591033; 21.707819783591034; 0.7371000000000001; 0.91; 0.81;6.469279131513184;6.420988195506854
6.420988195506854; 0; 34; 0; 78; false; 8.599298497289668; 9.336398497289668; 0.7371000000000001; 0.91; 0.81;6.540944073374871;6.420988195506854
6.420988195506854; 0; 34; 0; 56; false; 2.4537256303087522; 3.190825630308752; 0.7371000000000001; 0.91; 0.81;6.877437118764644;6.420988195506854
6.420988195506854; 0; 34; 0; 88; false; refr; refr; refr; 0.91; 0.81;-1;6.420988195506854
6.420988195506854; 0; 34; 0; 6; false; 2.640261834770763; 3.3773618347707632; 0.7371000000000001; 0.91; 0.81;6.841622524439969;6.420988195506854
6.420988195506854; 0; 34; 0; 12; false; 2.4784911257191324; 3.2155911257191327; 0.7371000000000001; 0.91; 0.81;6.872335011438616;6.420988195506854
6.420988195506854; 0; 34; 0; 16; false; refr; refr; refr; 0.91; 0.81;-1;6.420988195506854
6.420988195506854; 0; 34; 0; 65; false; refr; refr; refr; 0.91; 0.81;-1;6.420988195506854
6.422591742608536; 0; 55; 0; 84; false; 1.163668581451563; 0.517568581451563; -0.6461; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 89; false; 7.322242056730653; 6.6761420567306535; -0.6461; 0.91; -0.71;6.598767742082373;6.422591742608536
6.422591742608536; 0; 55; 0; 0; false; 2.062604786828238; 1.4165047868282379; -0.6461; 0.91; -0.71;8.823524532877737;6.422591742608536
6.422591742608536; 0; 55; 0; 4; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 5; false; 39.97542021259906; 39.329320212599065; -0.6461; 0.91; -0.71;6.448681430462465;6.422591742608536
6.422591742608536; 0; 55; 0; 63; false; refr; refr; refr; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 10; false; 6.091847737479645; 5.445747737479645; -0.6461; 0.91; -0.71;6.647525782740762;6.422591742608536
6.422591742608536; 0; 55; 0; 11; false; 1.8981193006603543; 1.2520193006603542; -0.6461; 0.91; -0.71;10.390541805876499;6.422591742608536
6.422591742608536; 0; 55; 0; 15; false; refr; refr; refr; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 16; false; refr; refr; refr; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 66; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 92; false; 15.567919081748725; 14.921819081748724; -0.6461; 0.91; -0.71;6.494421436280607;6.422591742608536
6.422591742608536; 0; 55; 0; 93; false; 2.8729113163538513; 2.226811316353851; -0.6461; 0.91; -0.71;7.237713014045821;6.422591742608536
6.422591742608536; 0; 55; 0; 28; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 69; false; 6.617713139224232; 5.971613139224233; -0.6461; 0.91; -0.71;6.6237337003587;6.422591742608536
6.422591742608536; 0; 55; 0; 30; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 96; false; refr; refr; refr; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 35; false; 1.7885985169249927; 1.1424985169249928; -0.6461; 0.91; -0.71;13.440208638413646;6.422591742608536
6.422591742608536; 0; 55; 0; 73; false; 0.7369877517028823; 0.0908877517028823; -0.6461; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 37; false; refr; refr; refr; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 42; false; 108.21375805280712; 107.56765805280712; -0.6461; 0.91; -0.71;6.431975452622173;6.422591742608536
6.422591742608536; 0; 55; 0; 78; false; 9.449347752807; 8.803247752807; -0.6461; 0.91; -0.71;6.550743511164171;6.422591742608536
6.422591742608536; 0; 55; 0; 79; false; refr; refr; refr; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 49; false; 17.00588194693535; 16.35978194693535; -0.6461; 0.91; -0.71;6.487696833517689;6.422591742608536
6.422591742608536; 0; 55; 0; 50; false; 1.6147332092082687; 0.9686332092082687; -0.6461; 0.91; -0.71;-1;6.422591742608536
6.422591742608536; 0; 55; 0; 54; false; refr; refr; refr; 0.91; -0.71;-1;6.422591742608536
6.425605925406265; 0; 62; 0; 97; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 38; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 39; false; 0.7367767589070413; 0.0906767589070413; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 40; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 41; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 76; false; 4.657244090778688; 4.011144090778688; -0.6461; 0.91; -0.71;6.757705609065508;6.425605925406265
6.425605925406265; 0; 62; 0; 44; false; 23.897334295812065; 23.251234295812065; -0.6461; 0.91; -0.71;6.470547252557192;6.425605925406265
6.425605925406265; 0; 62; 0; 46; false; refr; refr; refr; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 47; false; 12.000699527321402; 11.354599527321401; -0.6461; 0.91; -0.71;6.522181364887186;6.425605925406265
6.425605925406265; 0; 62; 0; 52; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 88; false; refr; refr; refr; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 1; false; refr; refr; refr; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 11; false; 1.2522108881824847; 0.6061108881824847; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 12; false; 3.2384931522627176; 2.5923931522627175; -0.6461; 0.91; -0.71;7.053591544773597;6.425605925406265
6.425605925406265; 0; 62; 0; 64; false; 0.207403338282368; -0.438696661717632; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 13; false; refr; refr; refr; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 14; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 15; false; refr; refr; refr; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 20; false; 4.098664228253444; 3.452564228253444; -0.6461; 0.91; -0.71;6.833342443977335;6.425605925406265
6.425605925406265; 0; 62; 0; 92; false; 15.531607588091878; 14.885507588091878; -0.6461; 0.91; -0.71;6.497623458338054;6.425605925406265
6.425605925406265; 0; 62; 0; 23; false; 1.4646911952960953; 0.8185911952960953; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 93; false; 2.231364698066118; 1.5852646980661178; -0.6461; 0.91; -0.71;8.13423452252529;6.425605925406265
6.425605925406265; 0; 62; 0; 95; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.425605925406265; 0; 62; 0; 32; false; 0.7367767589070413; 0.0906767589070413; -0.6461; 0.91; -0.71;-1;6.425605925406265
6.430383793118067; 0; 3; 0; 69; false; 6.171970415043718; 6.909070415043717; 0.7371000000000001; 0.91; 0.81;6.599615149280981;0
6.430383793118067; 0; 3; 0; 30; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;0
6.430383793118067; 0; 3; 0; 37; false; refr; refr; refr; 0.91; 0.81;-1;0
6.430383793118067; 0; 3; 0; 39; false; 0.0903423081672152; 0.8274423081672153; 0.7371000000000001; 0.91; 0.81;-1;0
6.430383793118067; 0; 3; 0; 98; false; 2.5892853700811846; 3.3263853700811845; 0.7371000000000001; 0.91; 0.81;6.860235189563662;0
6.430383793118067; 0; 3; 0; 42; false; 629.2750785705982; 630.0121785705983; 0.7371000000000001; 0.91; 0.81;6.431973587456028;0
6.430383793118067; 0; 3; 0; 99; false; 19.480776303397555; 20.217876303397556; 0.7371000000000001; 0.91; 0.81;6.482418678982287;0
6.430383793118067; 0; 3; 0; 78; false; 9.308427572229357; 10.045527572229357; 0.7371000000000001; 0.91; 0.81;6.540935664417437;0
6.430383793118067; 0; 3; 0; 80; false; 1.4799404143673072; 2.2170404143673075; 0.7371000000000001; 0.91; 0.81;7.2520491940323515;0
6.430383793118067; 0; 3; 0; 49; false; 18.448036136756546; 19.185136136756547; 0.7371000000000001; 0.91; 0.81;6.485373758135638;0
6.430383793118067; 0; 3; 0; 50; false; 0.9680877656726015; 1.7051877656726016; 0.7371000000000001; 0.91; 0.81;7.848445830887837;0
6.430383793118067; 0; 3; 0; 81; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;0
6.430383793118067; 0; 3; 0; 51; false; 2.337626122035073; 3.074726122035073; 0.7371000000000001; 0.91; 0.81;6.912375121698397;0
6.430383793118067; 0; 3; 0; 54; false; refr; refr; refr; 0.91; 0.81;-1;0
6.430383793118067; 0; 3; 0; 56; false; 3.2368696140526225; 3.9739696140526224; 0.7371000000000001; 0.91; 0.81;6.766634706804203;0
6.430383793118067; 0; 3; 0; 57; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;0
6.430383793118067; 0; 3; 0; 87; false; 3.1007226522723195; 3.83782265227232; 0.7371000000000001; 0.91; 0.81;6.782766631136248;0
6.430383793118067; 0; 3; 0; 0; false; 1.4178609236748962; 2.1549609236748966; 0.7371000000000001; 0.91; 0.81;7.296213951958562;0
6.430383793118067; 0; 3; 0; 5; false; 55.6518646740019; 56.3889646740019; 0.7371000000000001; 0.91; 0.81;6.448437930903195;0
6.430383793118067; 0; 3; 0; 63; false; refr; refr; refr; 0.91; 0.81;-1;0
6.430383793118067; 0; 3; 0; 13; false; refr; refr; refr; 0.91; 0.81;-1;0
6.430383793118067; 0; 3; 0; 10; false; 5.605281556725142; 6.342381556725142; 0.7371000000000001; 0.91; 0.81;6.617566230273117;0
6.430383793118067; 0; 3; 0; 65; false; refr; refr; refr; 0.91; 0.81;-1;0
6.430383793118067; 0; 3; 0; 66; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;0
6.430383793118067; 0; 3; 0; 25; false; 0.7364423081672151; 1.4735423081672152; 0.7371000000000001; 0.91; 0.81;8.542127522776294;0
6.430383793118067; 0; 3; 0; 26; false; 5.053502694912681; 5.790602694912681; 0.7371000000000001; 0.91; 0.81;6.6391257956769385;0
6.430383793118067; 0; 3; 0; 28; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;0
6.431973587456028; 0; 42; 0; 81; false; 0.7369887143963428; 0.0908887143963428; -0.6461; 0.91; -0.71;-1;6.431973587456028
6.431973587456028; 0; 42; 0; 55; false; refr; refr; refr; 0.91; -0.71;-1;6.431973587456028
6.431973587456028; 0; 42; 0; 85; false; refr; refr; refr; 0.91; -0.71;-1;6.431973587456028
6.431973587456028; 0; 42; 0; 57; false; 0.7369887143963428; 0.0908887143963428; -0.6461; 0.91; -0.71;-1;6.431973587456028
6.431973587456028; 0; 42; 0; 87; false; 3.8506836666681243; 3.204583666668124; -0.6461; 0.91; -0.71;6.885573972471735;6.431973587456028
6.431973587456028; 0; 42; 0; 60; false; 5.786267285079848; 5.1401672850798485; -0.6461; 0.91; -0.71;6.673509721419444;6.431973587456028
6.431973587456028; 0; 42; 0; 89; false; 6.995413941455078; 6.349313941455079; -0.6461; 0.91; -0.71;6.618913447584706;6.431973587456028
6.431973587456028; 0; 42; 0; 5; false; 61.73731413639068; 61.09121413639068; -0.6461; 0.91; -0.71;6.448614955322722;6.431973587456028
6.431973587456028; 0; 42; 0; 63; false; refr; refr; refr; 0.91; -0.71;-1;6.431973587456028
6.431973587456028; 0; 42; 0; 8; false; 1.0466002324798396; 0.4005002324798396; -0.6461; 0.91; -0.71;-1;6.431973587456028
6.431973587456028; 0; 42; 0; 9; false; 1.3046514878003177; 0.6585514878003177; -0.6461; 0.91; -0.71;-1;6.431973587456028
6.431973587456028; 0; 42; 0; 10; false; 6.3881446205039065; 5.742044620503907; -0.6461; 0.91; -0.71;6.642853087761897;6.431973587456028
6.431973587456028; 0; 42; 0; 15; false; refr; refr; refr; 0.91; -0.71;-1;6.431973587456028
6.431973587456028; 0; 42; 0; 18; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.431973587456028
8.41941111555732; 1; 31; 1; 80; false; 4.755123304844965; 5.475123304844964; 0.7200000000000001; 0.9; 0.8;8.642868645524675;8.41941111555732
6.431973587456028; 0; 42; 0; 22; false; 1.612091606855479; 0.9659916068554789; -0.6461; 0.91; -0.71;-1;6.431973587456028
6.431973587456028; 0; 42; 0; 67; false; 3.740304774710993; 3.094204774710993; -0.6461; 0.91; -0.71;6.909481810183675;6.431973587456028
8.41941111555732; 1; 31; 1; 81; false; 0; 0.7200000000000001; 0.7200000000000001; 0.9; 0.8;-1;8.41941111555732
6.431973587456028; 0; 42; 0; 24; false; 11.707365358112593; 11.061265358112593; -0.6461; 0.91; -0.71;6.531364664463423;6.431973587456028
8.41941111555732; 1; 31; 1; 51; false; 4.41721791304674; 5.13721791304674; 0.7200000000000001; 0.9; 0.8;8.661119437675547;8.41941111555732
6.431973587456028; 0; 42; 0; 32; false; 0.0902310225635579; -0.555868977436442; -0.6461; 0.91; -0.71;-1;6.431973587456028
8.41941111555732; 1; 31; 1; 82; false; 0; 0.7200000000000001; 0.7200000000000001; 0.9; 0.8;-1;8.41941111555732
6.431973587456028; 0; 42; 0; 33; false; 42.087056654666966; 41.44095665466697; -0.6461; 0.91; -0.71;6.456700994587842;6.431973587456028
8.41941111555732; 1; 31; 1; 83; false; 2.5536077110711224; 3.2736077110711226; 0.7200000000000001; 0.9; 0.8;8.859240728700605;8.41941111555732
6.431973587456028; 0; 42; 0; 97; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.431973587456028
8.41941111555732; 1; 31; 1; 54; false; refr; refr; refr; 0.9; 0.8;-1;8.41941111555732
6.431973587456028; 0; 42; 0; 98; false; 3.335021386644585; 2.688921386644585; -0.6461; 0.91; -0.71;7.024067457489092;6.431973587456028
8.41941111555732; 1; 31; 1; 55; false; 2.4038432602884843; 3.1238432602884845; 0.7200000000000001; 0.9; 0.8;8.890255654181216;8.41941111555732
6.431973587456028; 0; 42; 0; 40; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.431973587456028
6.431973587456028; 0; 42; 0; 99; false; 20.82353425762821; 20.17743425762821; -0.6461; 0.91; -0.71;6.484118206312027;6.431973587456028
6.431973587456028; 0; 42; 0; 77; false; 0; -0.6461; -0.6461; 0.91; -0.71;-1;6.431973587456028
8.41941111555732; 1; 31; 1; 59; false; 1.119012980660674; 1.8390129806606739; 0.7200000000000001; 0.9; 0.8;9.61128778856488;8.41941111555732
6.431973587456028; 0; 42; 0; 44; false; 26.9244227214964; 26.278322721496398; -0.6461; 0.91; -0.71;6.471533174182469;6.431973587456028
8.41941111555732; 1; 31; 1; 87; false; refr; refr; refr; 0.9; 0.8;-1;8.41941111555732
6.431973587456028; 0; 42; 0; 78; false; 10.177504943799576; 9.531404943799576; -0.6461; 0.91; -0.71;6.54918757584217;6.431973587456028
8.41941111555732; 1; 31; 1; 88; false; 11.601806073871105; 12.321806073871105; 0.7200000000000001; 0.9; 0.8;8.507736246148264;8.41941111555732
8.41941111555732; 1; 31; 1; 0; false; 6.722779108339822; 7.442779108339821; 0.7200000000000001; 0.9; 0.8;8.574623638473954;8.41941111555732
8.41941111555732; 1; 31; 1; 4; false; refr; refr; refr; 0.9; 0.8;-1;8.41941111555732
8.41941111555732; 1; 31; 1; 63; false; 0.7105574702094327; 1.4305574702094328; 0.7200000000000001; 0.9; 0.8;10.741981432392324;8.41941111555732
8.41941111555732; 1; 31; 1; 11; false; refr; refr; refr; 0.9; 0.8;-1;8.41941111555732
6.448614955322722; 0; 5; 0; 89; false; 6.872042592494715; 7.609142592494715; 0.7371000000000001; 0.91; 0.81;6.599920512133615;6.448614955322722
8.41941111555732; 1; 31; 1; 64; false; 0; 0.7200000000000001; 0.7200000000000001; 0.9; 0.8;-1;8.41941111555732
8.41941111555732; 1; 31; 1; 65; false; 0.0805574702094327; 0.8005574702094327; 0.7200000000000001; 0.9; 0.8;-1;8.41941111555732
6.448614955322722; 0; 5; 0; 0; false; 2.1798031899153343; 2.9169031899153346; 0.7371000000000001; 0.91; 0.81;6.970289709301387;6.448614955322722
8.41941111555732; 1; 31; 1; 68; false; 5.1162816776418065; 5.836281677641806; 0.7200000000000001; 0.9; 0.8;8.626181536854949;8.41941111555732
6.448614955322722; 0; 5; 0; 7; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.448614955322722
6.448614955322722; 0; 5; 0; 11; false; 0.6045002560883327; 1.3416002560883329; 0.7371000000000001; 0.91; 0.81;9.376013229115042;6.448614955322722
6.448614955322722; 0; 5; 0; 12; false; 2.652956523338664; 3.3900565233386644; 0.7371000000000001; 0.91; 0.81;6.867015102028501;6.448614955322722
6.448614955322722; 0; 5; 0; 64; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 59; false; 1.839658808372913; 1.2096588083729132; -0.63; 0.9; -0.7;13.18998197743015;8.420327853376687
6.448614955322722; 0; 5; 0; 13; false; refr; refr; refr; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 61; false; 0; -0.63; -0.63; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 15; false; refr; refr; refr; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 88; false; 12.4405489941142; 11.8105489941142; -0.63; 0.9; -0.7;8.512830093600051;8.420327853376687
6.448614955322722; 0; 5; 0; 66; false; 0.7358238186456743; 1.4729238186456743; 0.7371000000000001; 0.91; 0.81;8.563120422321042;6.448614955322722
8.420327853376687; 1; 69; 1; 0; false; 7.481058438308018; 6.851058438308018; -0.63; 0.9; -0.7;8.591237101770586;8.420327853376687
6.448614955322722; 0; 5; 0; 22; false; 0.9648267111048103; 1.7019267111048104; 0.7371000000000001; 0.91; 0.81;7.873265113493839;6.448614955322722
8.420327853376687; 1; 69; 1; 1; false; 3.1698865341137274; 2.5398865341137276; -0.63; 0.9; -0.7;9.069726349854575;8.420327853376687
6.448614955322722; 0; 5; 0; 67; false; 3.1698240814078655; 3.9069240814078654; 0.7371000000000001; 0.91; 0.81;6.79262118733814;6.448614955322722
8.420327853376687; 1; 69; 1; 7; false; 1.5485234097421872; 0.9185234097421872; -0.63; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 93; false; 1.5932536732826301; 2.33035367328263; 0.7371000000000001; 0.91; 0.81;7.20029476805441;6.448614955322722
8.420327853376687; 1; 69; 1; 9; false; refr; refr; refr; 0.9; -0.7;-1;8.420327853376687
8.420327853376687; 1; 69; 1; 12; false; 0.9419309688027406; 0.3119309688027406; -0.63; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 69; false; 7.622508049734245; 8.359608049734245; 0.7371000000000001; 0.91; 0.81;6.58449175653853;6.448614955322722
8.420327853376687; 1; 69; 1; 14; false; 1.5016905440626742; 0.8716905440626742; -0.63; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 32; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 65; false; 0.8004932985620771; 0.1704932985620771; -0.63; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 96; false; refr; refr; refr; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 91; false; 1.7738216823334174; 1.1438216823334173; -0.63; 0.9; -0.7;15.373382384346026;8.420327853376687
6.448614955322722; 0; 5; 0; 74; false; 7.7826359798040725; 8.519735979804073; 0.7371000000000001; 0.91; 0.81;6.581598347650022;6.448614955322722
8.420327853376687; 1; 69; 1; 19; false; 0.148577050263632; -0.481422949736368; -0.63; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 40; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 23; false; 13.322748113746599; 12.692748113746598; -0.63; 0.9; -0.7;8.50585094771448;8.420327853376687
6.448614955322722; 0; 5; 0; 41; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 24; false; 8.813389811483598; 8.183389811483597; -0.63; 0.9; -0.7;8.55953789574434;8.420327853376687
6.448614955322722; 0; 5; 0; 99; false; 29.166434682312655; 29.903534682312657; 0.7371000000000001; 0.91; 0.81;6.483212799876729;6.448614955322722
8.420327853376687; 1; 69; 1; 68; false; 5.8578193166293175; 5.227819316629318; -0.63; 0.9; -0.7;8.656856409851816;8.420327853376687
8.420327853376687; 1; 69; 1; 93; false; 0.7825589977028463; 0.1525589977028463; -0.63; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 80; false; 2.2446569387011306; 2.981756938701131; 0.7371000000000001; 0.91; 0.81;6.953217704767573;6.448614955322722
8.420327853376687; 1; 69; 1; 26; false; refr; refr; refr; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 50; false; 1.7143720126878172; 2.4514720126878173; 0.7371000000000001; 0.91; 0.81;7.137570712828658;6.448614955322722
8.420327853376687; 1; 69; 1; 96; false; 1.7888963821899448; 1.158896382189945; -0.63; 0.9; -0.7;14.713737345888596;8.420327853376687
6.448614955322722; 0; 5; 0; 81; false; 0.0897238186456742; 0.8268238186456743; 0.7371000000000001; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 35; false; refr; refr; refr; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 82; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 40; false; refr; refr; refr; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 54; false; refr; refr; refr; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 75; false; 2.6223894880573972; 1.9923894880573974; -0.63; 0.9; -0.7;9.42799672939179;8.420327853376687
6.448614955322722; 0; 5; 0; 55; false; refr; refr; refr; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 41; false; 2.9406718463926573; 2.3106718463926574; -0.63; 0.9; -0.7;9.183295336619945;8.420327853376687
6.448614955322722; 0; 5; 0; 84; false; 0.51574695656157; 1.25284695656157; 0.7371000000000001; 0.91; 0.81;10.403576539985865;6.448614955322722
8.420327853376687; 1; 69; 1; 76; false; 1.2733766213999596; 0.6433766213999595; -0.63; 0.9; -0.7;-1;8.420327853376687
6.448614955322722; 0; 5; 0; 58; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 78; false; 3.2971796695382896; 2.6671796695382897; -0.63; 0.9; -0.7;9.020143229170552;8.420327853376687
6.448614955322722; 0; 5; 0; 59; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.448614955322722
8.420327853376687; 1; 69; 1; 48; false; 8.985069899192155; 8.355069899192154; -0.63; 0.9; -0.7;8.55628849191662;8.420327853376687
8.420327853376687; 1; 69; 1; 51; false; 5.152969062070054; 4.522969062070054; -0.63; 0.9; -0.7;8.704179338411418;8.420327853376687
8.420327853376687; 1; 69; 1; 52; false; refr; refr; refr; 0.9; -0.7;-1;8.420327853376687
8.420327853376687; 1; 69; 1; 53; false; 0.2461363802368677; -0.3838636197631323; -0.63; 0.9; -0.7;-1;8.420327853376687
6.456700994587842; 0; 33; 0; 24; false; 14.393394694720984; 15.130494694720984; 0.7371000000000001; 0.91; 0.81;6.52746992530147;6.456700994587842
8.420327853376687; 1; 69; 1; 84; false; 2.5048507079229276; 1.8748507079229277; -0.63; 0.9; -0.7;9.563380023242562;8.420327853376687
6.456700994587842; 0; 33; 0; 26; false; 6.481710787293648; 7.218810787293648; 0.7371000000000001; 0.91; 0.81;6.61750344286995;6.456700994587842
8.420327853376687; 1; 69; 1; 56; false; 1.0081662580765316; 0.3781662580765316; -0.63; 0.9; -0.7;-1;8.420327853376687
6.456700994587842; 0; 33; 0; 70; false; 6.195628242545313; 6.932728242545313; 0.7371000000000001; 0.91; 0.81;6.625257510092582;6.456700994587842
6.456700994587842; 0; 33; 0; 72; false; refr; refr; refr; 0.91; 0.81;-1;6.456700994587842
6.456700994587842; 0; 33; 0; 37; false; refr; refr; refr; 0.91; 0.81;-1;6.456700994587842
8.441213905942636; 1; 15; 1; 73; false; 0.8759933004830489; 1.595993300483049; 0.7200000000000001; 0.9; 0.8;10.119085115551043;8.441213905942636
6.456700994587842; 0; 33; 0; 74; false; 9.006574803087675; 9.743674803087675; 0.7371000000000001; 0.91; 0.81;6.571069383454142;6.456700994587842
8.441213905942636; 1; 15; 1; 37; false; 1.2563320937731173; 1.9763320937731175; 0.7200000000000001; 0.9; 0.8;9.465455561397611;8.441213905942636
6.456700994587842; 0; 33; 0; 39; false; 0.825600104064331; 1.5627001040643311; 0.7371000000000001; 0.91; 0.81;8.233846569605674;6.456700994587842
8.441213905942636; 1; 15; 1; 97; false; 20.069503243996756; 20.789503243996755; 0.7200000000000001; 0.9; 0.8;8.491745745356207;8.441213905942636
6.456700994587842; 0; 33; 0; 75; false; 0; 0.7371000000000001; 0.7371000000000001; 0.91; 0.81;-1;6.456700994587842
8.441213905942636; 1; 15; 1; 74; false; 1.7912262422900274; 2.5112262422900273; 0.7200000000000001; 0.9; 0.8;9.10292819597816;8.441213905942636
6.456700994587842; 0; 33; 0; 41; false; 0.7365339772514418; 1.473633977251442; 0.7371000000000001; 0.91; 0.81;8.568036008606741;6.456700994587842
8.441213905942636; 1; 15; 1; 75; false; 2.01339421019171; 2.7333942101917104; 0.7200000000000001; 0.9; 0.8;9.018116721309374;8.441213905942636
6.456700994587842; 0; 33; 0; 42; false; refr; refr; refr; 0.91; 0.81;-1;6.456700994587842
8.441213905942636; 1; 15; 1; 42; false; 1.188170758741422; 1.9081707587414223; 0.7200000000000001; 0.9; 0.8;9.542328415933948;8.441213905942636
