Burning Time; Firing Node; Firing Neuron; Burning Node; Burning Neuron;External Source; From Internal State; To Internal State; Step in State; Post Synaptic Weight; Pre Synaptic Weight; Instant to Fire; (Afferent) Firing Time
0.2; 2; 137; 2; 37; true; 0.1722279414586511; 0.2462279414586511; 0.074; 1; 0.074;-1;0.2
0.2; 2; 138; 2; 38; true; 0.4602463691108596; 0.5342463691108595; 0.074; 1; 0.074;-1;0.2
0.2; 2; 104; 2; 4; true; 0.5560941347564823; 0.6300941347564822; 0.074; 1; 0.074;-1;0.2
0.2; 2; 109; 2; 9; true; 0.1518797273590223; 0.2258797273590223; 0.074; 1; 0.074;-1;0.2
0.2; 2; 119; 2; 19; true; 0.0240681272467345; 0.0980681272467345; 0.074; 1; 0.074;-1;0.2
1.2; 1; 120; 1; 20; true; 0.7440883061037022; 0.8180883061037022; 0.074; 1; 0.074;-1;1.2
0.2; 0; 105; 0; 5; true; 0.6453760864749718; 0.7203760864749718; 0.075; 1; 0.075;-1;0.2
1.2; 1; 138; 1; 38; true; 0.0428224007666507; 0.1168224007666507; 0.074; 1; 0.074;-1;1.2
0.2; 0; 111; 0; 11; true; 0.2119549447058765; 0.2869549447058765; 0.075; 1; 0.075;-1;0.2
0.2; 2; 120; 2; 20; true; 0.6752790485434881; 0.749279048543488; 0.074; 1; 0.074;-1;0.2
0.2; 0; 123; 0; 23; true; 0.129582116838638; 0.204582116838638; 0.075; 1; 0.075;-1;0.2
1.2; 1; 118; 1; 18; true; 0.2175571509792247; 0.2915571509792247; 0.074; 1; 0.074;-1;1.2
1.2; 1; 133; 1; 33; true; 1.0558279917474325; 1.1298279917474325; 0.074; 1; 0.074;8.902499180187588;1.2
1.2; 1; 137; 1; 37; true; 0.4770759084796998; 0.5510759084796998; 0.074; 1; 0.074;-1;1.2
1.2; 1; 119; 1; 19; true; 0.4051749074687004; 0.4791749074687005; 0.074; 1; 0.074;-1;1.2
1.2; 1; 104; 1; 4; true; 0.8470821870263332; 0.9210821870263332; 0.074; 1; 0.074;-1;1.2
1.2; 1; 109; 1; 9; true; 0.7304109545921222; 0.8044109545921222; 0.074; 1; 0.074;-1;1.2
1.2; 1; 114; 1; 14; true; 0.6897116938002639; 0.7637116938002638; 0.074; 1; 0.074;-1;1.2
1.2; 1; 124; 1; 24; true; 0.6958755526166862; 0.7698755526166862; 0.074; 1; 0.074;-1;1.2
0.2; 0; 147; 0; 47; true; 0.192750160866207; 0.267750160866207; 0.075; 1; 0.075;-1;0.2
0.2; 0; 148; 0; 48; true; 0.1293886418198597; 0.2043886418198597; 0.075; 1; 0.075;-1;0.2
1.2; 1; 102; 1; 2; true; 0.5078280116498652; 0.5818280116498652; 0.074; 1; 0.074;-1;1.2
0.2; 0; 124; 0; 24; true; 0.8460282265220912; 0.9210282265220912; 0.075; 1; 0.075;-1;0.2
0.2; 0; 112; 0; 12; true; 0.9782211574241491; 1.053221157424149; 0.075; 1; 0.075;18.989519965348435;0.2
0.2; 2; 110; 2; 10; true; 0.8976190851717274; 0.9716190851717273; 0.074; 1; 0.074;-1;0.2
0.2; 0; 125; 0; 25; true; 0.3529592814852573; 0.4279592814852574; 0.075; 1; 0.075;-1;0.2
0.2; 2; 121; 2; 21; true; 0.3298818134139019; 0.4038818134139019; 0.074; 1; 0.074;-1;0.2
0.2; 2; 122; 2; 22; true; 0.1743370846835208; 0.2483370846835208; 0.074; 1; 0.074;-1;0.2
0.2; 2; 102; 2; 2; true; 0.7492960848552263; 0.8232960848552262; 0.074; 1; 0.074;-1;0.2
0.2; 2; 105; 2; 5; true; 0.081538290672311; 0.155538290672311; 0.074; 1; 0.074;-1;0.2
0.2; 2; 111; 2; 11; true; 0.0949129184490794; 0.1689129184490794; 0.074; 1; 0.074;-1;0.2
0.2; 2; 123; 2; 23; true; 0.1703667305307972; 0.2443667305307972; 0.074; 1; 0.074;-1;0.2
0.2; 2; 124; 2; 24; true; 0.6065826485524861; 0.6805826485524861; 0.074; 1; 0.074;-1;0.2
0.2; 2; 112; 2; 12; true; 0.9252034296688657; 0.9992034296688657; 0.074; 1; 0.074;-1;0.2
0.2; 2; 125; 2; 25; true; 0.9571196977427405; 1.0311196977427406; 0.074; 1; 0.074;-1;0.2
0.2; 2; 126; 2; 26; true; 0.2680192304714778; 0.3420192304714778; 0.074; 1; 0.074;-1;0.2
0.2; 2; 106; 2; 6; true; 0.7006072843951552; 0.7746072843951551; 0.074; 1; 0.074;-1;0.2
0.2; 2; 113; 2; 13; true; 0.108637335391364; 0.182637335391364; 0.074; 1; 0.074;-1;0.2
0.2; 2; 127; 2; 27; true; 0.6498247132625872; 0.7238247132625871; 0.074; 1; 0.074;-1;0.2
0.2; 2; 128; 2; 28; true; 0.6007447498500125; 0.6747447498500124; 0.074; 1; 0.074;-1;0.2
0.2; 2; 114; 2; 14; true; 0.4183247228349091; 0.4923247228349091; 0.074; 1; 0.074;-1;0.2
0.2; 2; 129; 2; 29; true; 0.2838458644471377; 0.3578458644471377; 0.074; 1; 0.074;-1;0.2
0.2; 2; 130; 2; 30; true; 0.8420010392760351; 0.916001039276035; 0.074; 1; 0.074;-1;0.2
1.2; 2; 129; 2; 29; true; 0.2878458644471377; 0.3618458644471377; 0.074; 1; 0.074;-1;1.2
1.2; 2; 130; 2; 30; true; 0.8460010392760351; 0.920001039276035; 0.074; 1; 0.074;-1;1.2
1.2; 2; 110; 2; 10; true; 0.9016190851717274; 0.9756190851717274; 0.074; 1; 0.074;-1;1.2
1.2; 2; 136; 2; 36; true; 0.4903479667829334; 0.5643479667829334; 0.074; 1; 0.074;-1;1.2
1.2; 2; 131; 2; 31; true; 0.2131047695527951; 0.2871047695527951; 0.074; 1; 0.074;-1;1.2
1.2; 2; 101; 2; 1; true; 0.802620355173183; 0.8766203551731829; 0.074; 1; 0.074;-1;1.2
1.2; 2; 100; 2; 0; true; 0.8648197745967996; 0.9388197745967996; 0.074; 1; 0.074;-1;1.2
1.2; 2; 139; 2; 39; true; 0.9614195003053294; 1.0354195003053295; 0.074; 1; 0.074;-1;1.2
1.2; 2; 115; 2; 15; true; 0.5788094554184262; 0.6528094554184262; 0.074; 1; 0.074;-1;1.2
0.2; 0; 126; 0; 26; true; 0.9399214468588322; 1.0149214468588321; 0.075; 1; 0.075;-1;0.2
1.2; 2; 103; 2; 3; true; 0.0465126100801622; 0.1205126100801622; 0.074; 1; 0.074;-1;1.2
1.2; 2; 107; 2; 7; true; 0.4342488425623345; 0.5082488425623345; 0.074; 1; 0.074;-1;1.2
1.2; 2; 135; 2; 35; true; 0.0786230101804068; 0.1526230101804069; 0.074; 1; 0.074;-1;1.2
1.2; 1; 121; 1; 21; true; 0.8404233179673659; 0.9144233179673659; 0.074; 1; 0.074;-1;1.2
0.2; 0; 106; 0; 6; true; 0.6602212311427351; 0.7352212311427351; 0.075; 1; 0.075;-1;0.2
1.2; 2; 133; 2; 33; true; 0.8238917493627738; 0.8978917493627737; 0.074; 1; 0.074;-1;1.2
0.2; 0; 113; 0; 13; true; 0.0329537402693313; 0.1079537402693313; 0.075; 1; 0.075;-1;0.2
0.2; 0; 127; 0; 27; true; 0.9398264151798733; 1.0148264151798734; 0.075; 1; 0.075;-1;0.2
0.2; 0; 128; 0; 28; true; 0.8379347583251149; 0.9129347583251148; 0.075; 1; 0.075;-1;0.2
0.2; 0; 114; 0; 14; true; 0.5843551892644923; 0.6593551892644922; 0.075; 1; 0.075;-1;0.2
0.2; 0; 129; 0; 29; true; 0.4131119378532905; 0.4881119378532905; 0.075; 1; 0.075;-1;0.2
0.2; 0; 130; 0; 30; true; 0.9344350744114773; 1.0094350744114773; 0.075; 1; 0.075;-1;0.2
1.2; 0; 129; 0; 29; true; 0.4181119378532905; 0.4931119378532905; 0.075; 1; 0.075;-1;1.2
1.2; 0; 130; 0; 30; true; 0.9394350744114772; 1.0144350744114772; 0.075; 1; 0.075;-1;1.2
1.2; 0; 122; 0; 22; true; 0.7504545580737074; 0.8254545580737074; 0.075; 1; 0.075;-1;1.2
1.2; 0; 136; 0; 36; true; 0.0536702978744182; 0.1286702978744182; 0.075; 1; 0.075;-1;1.2
1.2; 0; 131; 0; 31; true; 0.5676903364451882; 0.6426903364451881; 0.075; 1; 0.075;-1;1.2
1.2; 0; 101; 0; 1; true; 0.2211881891872053; 0.2961881891872053; 0.075; 1; 0.075;-1;1.2
1.2; 0; 100; 0; 0; true; 0.0614056472094265; 0.1364056472094266; 0.075; 1; 0.075;-1;1.2
1.2; 0; 149; 0; 49; true; 0.2061804749145857; 0.2811804749145857; 0.075; 1; 0.075;-1;1.2
1.2; 0; 115; 0; 15; true; 0.3632956589687933; 0.4382956589687934; 0.075; 1; 0.075;-1;1.2
1.2; 0; 103; 0; 3; true; 0.4533920666778119; 0.5283920666778119; 0.075; 1; 0.075;-1;1.2
1.2; 0; 107; 0; 7; true; 0.9619264481022858; 1.0369264481022857; 0.075; 1; 0.075;-1;1.2
1.2; 0; 135; 0; 35; true; 0.005; 0.08; 0.075; 1; 0.075;-1;1.2
1.2; 0; 133; 0; 33; true; 0.9210157896853499; 0.9960157896853499; 0.075; 1; 0.075;-1;1.2
1.2; 0; 132; 0; 32; true; 0.1288617734345963; 0.2038617734345963; 0.075; 1; 0.075;-1;1.2
1.2; 0; 116; 0; 16; true; 0.0721207194537469; 0.1471207194537469; 0.075; 1; 0.075;-1;1.2
1.2; 0; 117; 0; 17; true; 0.458139810493903; 0.533139810493903; 0.075; 1; 0.075;-1;1.2
1.2; 0; 134; 0; 34; true; 0.6992554591117219; 0.7742554591117219; 0.075; 1; 0.075;-1;1.2
1.2; 0; 108; 0; 8; true; 0.539814490001925; 0.614814490001925; 0.075; 1; 0.075;-1;1.2
1.2; 0; 144; 0; 44; true; 0.8503089869162381; 0.9253089869162381; 0.075; 1; 0.075;-1;1.2
1.2; 0; 139; 0; 39; true; 0.6454441872686971; 0.7204441872686971; 0.075; 1; 0.075;-1;1.2
1.2; 0; 138; 0; 38; true; 0.3307011688570587; 0.4057011688570587; 0.075; 1; 0.075;-1;1.2
1.2; 0; 118; 0; 18; true; 0.4393774419928866; 0.5143774419928866; 0.075; 1; 0.075;-1;1.2
1.2; 0; 137; 0; 37; true; 0.325441170865542; 0.400441170865542; 0.075; 1; 0.075;-1;1.2
1.2; 0; 119; 0; 19; true; 0.8104017730258568; 0.8854017730258568; 0.075; 1; 0.075;-1;1.2
1.2; 0; 104; 0; 4; true; 0.7325803669529971; 0.8075803669529971; 0.075; 1; 0.075;-1;1.2
1.2; 0; 109; 0; 9; true; 0.7388756321992851; 0.813875632199285; 0.075; 1; 0.075;-1;1.2
1.2; 0; 143; 0; 43; true; 0.5207257264521858; 0.5957257264521858; 0.075; 1; 0.075;-1;1.2
1.2; 0; 141; 0; 41; true; 0.8575609957156842; 0.9325609957156842; 0.075; 1; 0.075;-1;1.2
1.2; 0; 140; 0; 40; true; 0.1445174676031653; 0.2195174676031653; 0.075; 1; 0.075;-1;1.2
1.2; 0; 120; 0; 20; true; 0.3570652684868919; 0.4320652684868919; 0.075; 1; 0.075;-1;1.2
1.2; 0; 121; 0; 21; true; 0.3580893326072555; 0.4330893326072555; 0.075; 1; 0.075;-1;1.2
1.2; 0; 142; 0; 42; true; 0.60748065483305; 0.68248065483305; 0.075; 1; 0.075;-1;1.2
1.2; 0; 110; 0; 10; true; 0.7699262896109216; 0.8449262896109215; 0.075; 1; 0.075;-1;1.2
1.2; 0; 114; 0; 14; true; 0.5893551892644922; 0.6643551892644921; 0.075; 1; 0.075;-1;1.2
1.2; 0; 124; 0; 24; true; 0.8510282265220912; 0.9260282265220912; 0.075; 1; 0.075;-1;1.2
1.2; 0; 111; 0; 11; true; 0.2169549447058765; 0.2919549447058765; 0.075; 1; 0.075;-1;1.2
1.2; 0; 102; 0; 2; true; 0.8127972191218926; 0.8877972191218926; 0.075; 1; 0.075;-1;1.2
1.2; 0; 145; 0; 45; true; 0.3095682553542298; 0.3845682553542298; 0.075; 1; 0.075;-1;1.2
1.2; 0; 146; 0; 46; true; 0.1492464527443987; 0.2242464527443987; 0.075; 1; 0.075;-1;1.2
1.2; 0; 105; 0; 5; true; 0.6503760864749717; 0.7253760864749716; 0.075; 1; 0.075;-1;1.2
1.2; 0; 112; 0; 12; true; 1.0562128715079364; 1.1312128715079364; 0.075; 1; 0.075;8.821203533675545;1.2
1.2; 0; 148; 0; 48; true; 0.1343886418198597; 0.2093886418198597; 0.075; 1; 0.075;-1;1.2
1.2; 0; 123; 0; 23; true; 0.134582116838638; 0.209582116838638; 0.075; 1; 0.075;-1;1.2
1.2; 0; 147; 0; 47; true; 0.197750160866207; 0.272750160866207; 0.075; 1; 0.075;-1;1.2
1.2; 0; 128; 0; 28; true; 0.8429347583251148; 0.9179347583251147; 0.075; 1; 0.075;-1;1.2
1.2; 0; 126; 0; 26; true; 0.9449214468588321; 1.019921446858832; 0.075; 1; 0.075;-1;1.2
1.2; 0; 125; 0; 25; true; 0.3579592814852574; 0.4329592814852574; 0.075; 1; 0.075;-1;1.2
1.2; 0; 127; 0; 27; true; 0.9448264151798733; 1.0198264151798733; 0.075; 1; 0.075;-1;1.2
1.2; 0; 106; 0; 6; true; 0.665221231142735; 0.740221231142735; 0.075; 1; 0.075;-1;1.2
1.2; 0; 113; 0; 13; true; 0.0379537402693313; 0.1129537402693313; 0.075; 1; 0.075;-1;1.2
2.2; 0; 106; 0; 6; true; 0.6702212311427349; 0.7452212311427349; 0.075; 1; 0.075;-1;2.2
2.2; 0; 113; 0; 13; true; 0.0429537402693313; 0.1179537402693313; 0.075; 1; 0.075;-1;2.2
2.2; 0; 121; 0; 21; true; 0.3630893326072555; 0.4380893326072555; 0.075; 1; 0.075;-1;2.2
2.2; 0; 116; 0; 16; true; 0.0771207194537469; 0.1521207194537469; 0.075; 1; 0.075;-1;2.2
2.2; 0; 100; 0; 0; true; 0.0664056472094265; 0.1414056472094265; 0.075; 1; 0.075;-1;2.2
2.2; 0; 122; 0; 22; true; 0.7554545580737073; 0.8304545580737073; 0.075; 1; 0.075;-1;2.2
2.2; 0; 129; 0; 29; true; 0.4231119378532905; 0.4981119378532905; 0.075; 1; 0.075;-1;2.2
2.2; 0; 130; 0; 30; true; 0.9444350744114771; 1.019435074411477; 0.075; 1; 0.075;-1;2.2
2.2; 0; 101; 0; 1; true; 0.2261881891872053; 0.3011881891872053; 0.075; 1; 0.075;-1;2.2
2.2; 0; 136; 0; 36; true; 0.0586702978744182; 0.1336702978744182; 0.075; 1; 0.075;-1;2.2
2.2; 0; 131; 0; 31; true; 0.5726903364451881; 0.647690336445188; 0.075; 1; 0.075;-1;2.2
2.2; 0; 132; 0; 32; true; 0.1338617734345963; 0.2088617734345963; 0.075; 1; 0.075;-1;2.2
2.2; 0; 103; 0; 3; true; 0.4583920666778119; 0.5333920666778119; 0.075; 1; 0.075;-1;2.2
2.2; 0; 149; 0; 49; true; 0.2111804749145857; 0.2861804749145857; 0.075; 1; 0.075;-1;2.2
2.2; 0; 115; 0; 15; true; 0.3682956589687933; 0.4432956589687934; 0.075; 1; 0.075;-1;2.2
2.2; 0; 133; 0; 33; true; 0.9260157896853498; 1.0010157896853498; 0.075; 1; 0.075;-1;2.2
2.2; 0; 107; 0; 7; true; 0.9669264481022857; 1.0419264481022856; 0.075; 1; 0.075;26.05129304443714;2.2
