0, 0, 1200, 1
0, 0, 4199, 1
0, 0, 1201, 1
0, 0, 1203, 1
0, 0, 1207, 1
0, 0, 1215, 1
0, 0, 1231, 1
0, 0, 1263, 1
0, 0, 1327, 1
0, 0, 1455, 1
0, 0, 1711, 1
0, 0, 2223, 1
0, 0, 3247, 1
0, 0, 3248, 1
0, 0, 2224, 1
0, 0, 3249, 1
0, 0, 3250, 1
0, 0, 1712, 1
0, 0, 2225, 1
0, 0, 3251, 1
0, 0, 3252, 1
0, 0, 2226, 1
0, 0, 3253, 1
0, 0, 3254, 1
0, 0, 1456, 1
0, 0, 1713, 1
0, 0, 2227, 1
0, 0, 3255, 1
0, 0, 3256, 1
0, 0, 2228, 1
0, 0, 3257, 1
0, 0, 3258, 1
0, 0, 1714, 1
0, 0, 2229, 1
0, 0, 3259, 1
0, 0, 3260, 1
0, 0, 2230, 1
0, 0, 3261, 1
0, 0, 3262, 1
0, 0, 1328, 1
0, 0, 1457, 1
0, 0, 1715, 1
0, 0, 2231, 1
0, 0, 3263, 1
0, 0, 3264, 1
0, 0, 2232, 1
0, 0, 3265, 1
0, 0, 3266, 1
0, 0, 1716, 1
0, 0, 2233, 1
0, 0, 3267, 1
0, 0, 3268, 1
0, 0, 2234, 1
0, 0, 3269, 1
0, 0, 3270, 1
0, 0, 1458, 1
0, 0, 1717, 1
0, 0, 2235, 1
0, 0, 3271, 1
0, 0, 3272, 1
0, 0, 2236, 1
0, 0, 3273, 1
0, 0, 3274, 1
0, 0, 1718, 1
0, 0, 2237, 1
0, 0, 3275, 1
0, 0, 3276, 1
0, 0, 2238, 1
0, 0, 3277, 1
0, 0, 3278, 1
0, 0, 1264, 1
0, 0, 1329, 1
0, 0, 1459, 1
0, 0, 1719, 1
0, 0, 2239, 1
0, 0, 3279, 1
0, 0, 3280, 1
0, 0, 2240, 1
0, 0, 3281, 1
0, 0, 3282, 1
0, 0, 1720, 1
0, 0, 2241, 1
0, 0, 3283, 1
0, 0, 3284, 1
0, 0, 2242, 1
0, 0, 3285, 1
0, 0, 3286, 1
0, 0, 1460, 1
0, 0, 1721, 1
0, 0, 2243, 1
0, 0, 3287, 1
0, 0, 3288, 1
0, 0, 2244, 1
0, 0, 3289, 1
0, 0, 3290, 1
0, 0, 1722, 1
0, 0, 2245, 1
0, 0, 3291, 1
0, 0, 3292, 1
0, 0, 2246, 1
0, 0, 3293, 1
0, 0, 3294, 1
0, 0, 1330, 1
0, 0, 1461, 1
0, 0, 1723, 1
0, 0, 2247, 1
0, 0, 3295, 1
0, 0, 3296, 1
0, 0, 2248, 1
0, 0, 3297, 1
0, 0, 3298, 1
0, 0, 1724, 1
0, 0, 2249, 1
0, 0, 3299, 1
0, 0, 3300, 1
0, 0, 2250, 1
0, 0, 3301, 1
0, 0, 3302, 1
0, 0, 1462, 1
0, 0, 1725, 1
0, 0, 2251, 1
0, 0, 3303, 1
0, 0, 3304, 1
0, 0, 2252, 1
0, 0, 3305, 1
0, 0, 3306, 1
0, 0, 1726, 1
0, 0, 2253, 1
0, 0, 3307, 1
0, 0, 3308, 1
0, 0, 2254, 1
0, 0, 3309, 1
0, 0, 3310, 1
0, 0, 1232, 1
0, 0, 1265, 1
0, 0, 1331, 1
0, 0, 1463, 1
0, 0, 1727, 1
0, 0, 2255, 1
0, 0, 3311, 1
0, 0, 3312, 1
0, 0, 2256, 1
0, 0, 3313, 1
0, 0, 3314, 1
0, 0, 1728, 1
0, 0, 2257, 1
0, 0, 3315, 1
0, 0, 3316, 1
0, 0, 2258, 1
0, 0, 3317, 1
0, 0, 3318, 1
0, 0, 1464, 1
0, 0, 1729, 1
0, 0, 2259, 1
0, 0, 3319, 1
0, 0, 3320, 1
0, 0, 2260, 1
0, 0, 3321, 1
0, 0, 3322, 1
0, 0, 1730, 1
0, 0, 2261, 1
0, 0, 3323, 1
0, 0, 3324, 1
0, 0, 2262, 1
0, 0, 3325, 1
0, 0, 3326, 1
0, 0, 1332, 1
0, 0, 1465, 1
0, 0, 1731, 1
0, 0, 2263, 1
0, 0, 3327, 1
0, 0, 3328, 1
0, 0, 2264, 1
0, 0, 3329, 1
0, 0, 3330, 1
0, 0, 1732, 1
0, 0, 2265, 1
0, 0, 3331, 1
0, 0, 3332, 1
0, 0, 2266, 1
0, 0, 3333, 1
0, 0, 3334, 1
0, 0, 1466, 1
0, 0, 1733, 1
0, 0, 2267, 1
0, 0, 3335, 1
0, 0, 3336, 1
0, 0, 2268, 1
0, 0, 3337, 1
0, 0, 3338, 1
0, 0, 1734, 1
0, 0, 2269, 1
0, 0, 3339, 1
0, 0, 3340, 1
0, 0, 2270, 1
0, 0, 3341, 1
0, 0, 3342, 1
0, 0, 1266, 1
0, 0, 1333, 1
0, 0, 1467, 1
0, 0, 1735, 1
0, 0, 2271, 1
0, 0, 3343, 1
0, 0, 3344, 1
0, 0, 2272, 1
0, 0, 3345, 1
0, 0, 3346, 1
0, 0, 1736, 1
0, 0, 2273, 1
0, 0, 3347, 1
0, 0, 3348, 1
0, 0, 2274, 1
0, 0, 3349, 1
0, 0, 3350, 1
0, 0, 1468, 1
0, 0, 1737, 1
0, 0, 2275, 1
0, 0, 3351, 1
0, 0, 3352, 1
0, 0, 2276, 1
0, 0, 3353, 1
0, 0, 3354, 1
0, 0, 1738, 1
0, 0, 2277, 1
0, 0, 3355, 1
0, 0, 3356, 1
0, 0, 2278, 1
0, 0, 3357, 1
0, 0, 3358, 1
0, 0, 1334, 1
0, 0, 1469, 1
0, 0, 1739, 1
0, 0, 2279, 1
0, 0, 3359, 1
0, 0, 3360, 1
0, 0, 2280, 1
0, 0, 3361, 1
0, 0, 3362, 1
0, 0, 1740, 1
0, 0, 2281, 1
0, 0, 3363, 1
0, 0, 3364, 1
0, 0, 2282, 1
0, 0, 3365, 1
0, 0, 3366, 1
0, 0, 1470, 1
0, 0, 1741, 1
0, 0, 2283, 1
0, 0, 3367, 1
0, 0, 3368, 1
0, 0, 2284, 1
0, 0, 3369, 1
0, 0, 3370, 1
0, 0, 1742, 1
0, 0, 2285, 1
0, 0, 3371, 1
0, 0, 3372, 1
0, 0, 2286, 1
0, 0, 3373, 1
0, 0, 3374, 1
0, 0, 1216, 1
0, 0, 1233, 1
0, 0, 1267, 1
0, 0, 1335, 1
0, 0, 1471, 1
0, 0, 1743, 1
0, 0, 2287, 1
0, 0, 3375, 1
0, 0, 3376, 1
0, 0, 2288, 1
0, 0, 3377, 1
0, 0, 3378, 1
0, 0, 1744, 1
0, 0, 2289, 1
0, 0, 3379, 1
0, 0, 3380, 1
0, 0, 2290, 1
0, 0, 3381, 1
0, 0, 3382, 1
0, 0, 1472, 1
0, 0, 1745, 1
0, 0, 2291, 1
0, 0, 3383, 1
0, 0, 3384, 1
0, 0, 2292, 1
0, 0, 3385, 1
0, 0, 3386, 1
0, 0, 1746, 1
0, 0, 2293, 1
0, 0, 3387, 1
0, 0, 3388, 1
0, 0, 2294, 1
0, 0, 3389, 1
0, 0, 3390, 1
0, 0, 1336, 1
0, 0, 1473, 1
0, 0, 1747, 1
0, 0, 2295, 1
0, 0, 3391, 1
0, 0, 3392, 1
0, 0, 2296, 1
0, 0, 3393, 1
0, 0, 3394, 1
0, 0, 1748, 1
0, 0, 2297, 1
0, 0, 3395, 1
0, 0, 3396, 1
0, 0, 2298, 1
0, 0, 3397, 1
0, 0, 3398, 1
0, 0, 1474, 1
0, 0, 1749, 1
0, 0, 2299, 1
0, 0, 3399, 1
0, 0, 3400, 1
0, 0, 2300, 1
0, 0, 3401, 1
0, 0, 3402, 1
0, 0, 1750, 1
0, 0, 2301, 1
0, 0, 3403, 1
0, 0, 3404, 1
0, 0, 2302, 1
0, 0, 3405, 1
0, 0, 3406, 1
0, 0, 1268, 1
0, 0, 1337, 1
0, 0, 1475, 1
0, 0, 1751, 1
0, 0, 2303, 1
0, 0, 3407, 1
0, 0, 3408, 1
0, 0, 2304, 1
0, 0, 3409, 1
0, 0, 3410, 1
0, 0, 1752, 1
0, 0, 2305, 1
0, 0, 3411, 1
0, 0, 3412, 1
0, 0, 2306, 1
0, 0, 3413, 1
0, 0, 3414, 1
0, 0, 1476, 1
0, 0, 1753, 1
0, 0, 2307, 1
0, 0, 3415, 1
0, 0, 3416, 1
0, 0, 2308, 1
0, 0, 3417, 1
0, 0, 3418, 1
0, 0, 1754, 1
0, 0, 2309, 1
0, 0, 3419, 1
0, 0, 3420, 1
0, 0, 2310, 1
0, 0, 3421, 1
0, 0, 3422, 1
0, 0, 1338, 1
0, 0, 1477, 1
0, 0, 1755, 1
0, 0, 2311, 1
0, 0, 3423, 1
0, 0, 3424, 1
0, 0, 2312, 1
0, 0, 3425, 1
0, 0, 3426, 1
0, 0, 1756, 1
0, 0, 2313, 1
0, 0, 3427, 1
0, 0, 3428, 1
0, 0, 2314, 1
0, 0, 3429, 1
0, 0, 3430, 1
0, 0, 1478, 1
0, 0, 1757, 1
0, 0, 2315, 1
0, 0, 3431, 1
0, 0, 3432, 1
0, 0, 2316, 1
0, 0, 3433, 1
0, 0, 3434, 1
0, 0, 1758, 1
0, 0, 2317, 1
0, 0, 3435, 1
0, 0, 3436, 1
0, 0, 2318, 1
0, 0, 3437, 1
0, 0, 3438, 1
0, 0, 1234, 1
0, 0, 1269, 1
0, 0, 1339, 1
0, 0, 1479, 1
0, 0, 1759, 1
0, 0, 2319, 1
0, 0, 3439, 1
0, 0, 3440, 1
0, 0, 2320, 1
0, 0, 3441, 1
0, 0, 3442, 1
0, 0, 1760, 1
0, 0, 2321, 1
0, 0, 3443, 1
0, 0, 3444, 1
0, 0, 2322, 1
0, 0, 3445, 1
0, 0, 3446, 1
0, 0, 1480, 1
0, 0, 1761, 1
0, 0, 2323, 1
0, 0, 3447, 1
0, 0, 3448, 1
0, 0, 2324, 1
0, 0, 3449, 1
0, 0, 3450, 1
0, 0, 1762, 1
0, 0, 2325, 1
0, 0, 3451, 1
0, 0, 3452, 1
0, 0, 2326, 1
0, 0, 3453, 1
0, 0, 3454, 1
0, 0, 1340, 1
0, 0, 1481, 1
0, 0, 1763, 1
0, 0, 2327, 1
0, 0, 3455, 1
0, 0, 3456, 1
0, 0, 2328, 1
0, 0, 3457, 1
0, 0, 3458, 1
0, 0, 1764, 1
0, 0, 2329, 1
0, 0, 3459, 1
0, 0, 3460, 1
0, 0, 2330, 1
0, 0, 3461, 1
0, 0, 3462, 1
0, 0, 1482, 1
0, 0, 1765, 1
0, 0, 2331, 1
0, 0, 3463, 1
0, 0, 3464, 1
0, 0, 2332, 1
0, 0, 3465, 1
0, 0, 3466, 1
0, 0, 1766, 1
0, 0, 2333, 1
0, 0, 3467, 1
0, 0, 3468, 1
0, 0, 2334, 1
0, 0, 3469, 1
0, 0, 3470, 1
0, 0, 1270, 1
0, 0, 1341, 1
0, 0, 1483, 1
0, 0, 1767, 1
0, 0, 2335, 1
0, 0, 3471, 1
0, 0, 3472, 1
0, 0, 2336, 1
0, 0, 3473, 1
0, 0, 3474, 1
0, 0, 1768, 1
0, 0, 2337, 1
0, 0, 3475, 1
0, 0, 3476, 1
0, 0, 2338, 1
0, 0, 3477, 1
0, 0, 3478, 1
0, 0, 1484, 1
0, 0, 1769, 1
0, 0, 2339, 1
0, 0, 3479, 1
0, 0, 3480, 1
0, 0, 2340, 1
0, 0, 3481, 1
0, 0, 3482, 1
0, 0, 1770, 1
0, 0, 2341, 1
0, 0, 3483, 1
0, 0, 3484, 1
0, 0, 2342, 1
0, 0, 3485, 1
0, 0, 3486, 1
0, 0, 1342, 1
0, 0, 1485, 1
0, 0, 1771, 1
0, 0, 2343, 1
0, 0, 3487, 1
0, 0, 3488, 1
0, 0, 2344, 1
0, 0, 3489, 1
0, 0, 3490, 1
0, 0, 1772, 1
0, 0, 2345, 1
0, 0, 3491, 1
0, 0, 3492, 1
0, 0, 2346, 1
0, 0, 3493, 1
0, 0, 3494, 1
0, 0, 1486, 1
0, 0, 1773, 1
0, 0, 2347, 1
0, 0, 3495, 1
0, 0, 3496, 1
0, 0, 2348, 1
0, 0, 3497, 1
0, 0, 3498, 1
0, 0, 1774, 1
0, 0, 2349, 1
0, 0, 3499, 1
0, 0, 3500, 1
0, 0, 2350, 1
0, 0, 3501, 1
0, 0, 3502, 1
0, 0, 1208, 1
0, 0, 1217, 1
0, 0, 1235, 1
0, 0, 1271, 1
0, 0, 1343, 1
0, 0, 1487, 1
0, 0, 1775, 1
0, 0, 2351, 1
0, 0, 3503, 1
0, 0, 3504, 1
0, 0, 2352, 1
0, 0, 3505, 1
0, 0, 3506, 1
0, 0, 1776, 1
0, 0, 2353, 1
0, 0, 3507, 1
0, 0, 3508, 1
0, 0, 2354, 1
0, 0, 3509, 1
0, 0, 3510, 1
0, 0, 1488, 1
0, 0, 1777, 1
0, 0, 2355, 1
0, 0, 3511, 1
0, 0, 3512, 1
0, 0, 2356, 1
0, 0, 3513, 1
0, 0, 3514, 1
0, 0, 1778, 1
0, 0, 2357, 1
0, 0, 3515, 1
0, 0, 3516, 1
0, 0, 2358, 1
0, 0, 3517, 1
0, 0, 3518, 1
0, 0, 1344, 1
0, 0, 1489, 1
0, 0, 1779, 1
0, 0, 2359, 1
0, 0, 3519, 1
0, 0, 3520, 1
0, 0, 2360, 1
0, 0, 3521, 1
0, 0, 3522, 1
0, 0, 1780, 1
0, 0, 2361, 1
0, 0, 3523, 1
0, 0, 3524, 1
0, 0, 2362, 1
0, 0, 3525, 1
0, 0, 3526, 1
0, 0, 1490, 1
0, 0, 1781, 1
0, 0, 2363, 1
0, 0, 3527, 1
0, 0, 3528, 1
0, 0, 2364, 1
0, 0, 3529, 1
0, 0, 3530, 1
0, 0, 1782, 1
0, 0, 2365, 1
0, 0, 3531, 1
0, 0, 3532, 1
0, 0, 2366, 1
0, 0, 3533, 1
0, 0, 3534, 1
0, 0, 1272, 1
0, 0, 1345, 1
0, 0, 1491, 1
0, 0, 1783, 1
0, 0, 2367, 1
0, 0, 3535, 1
0, 0, 3536, 1
0, 0, 2368, 1
0, 0, 3537, 1
0, 0, 3538, 1
0, 0, 1784, 1
0, 0, 2369, 1
0, 0, 3539, 1
0, 0, 3540, 1
0, 0, 2370, 1
0, 0, 3541, 1
0, 0, 3542, 1
0, 0, 1492, 1
0, 0, 1785, 1
0, 0, 2371, 1
0, 0, 3543, 1
0, 0, 3544, 1
0, 0, 2372, 1
0, 0, 3545, 1
0, 0, 3546, 1
0, 0, 1786, 1
0, 0, 2373, 1
0, 0, 3547, 1
0, 0, 3548, 1
0, 0, 2374, 1
0, 0, 3549, 1
0, 0, 3550, 1
0, 0, 1346, 1
0, 0, 1493, 1
0, 0, 1787, 1
0, 0, 2375, 1
0, 0, 3551, 1
0, 0, 3552, 1
0, 0, 2376, 1
0, 0, 3553, 1
0, 0, 3554, 1
0, 0, 1788, 1
0, 0, 2377, 1
0, 0, 3555, 1
0, 0, 3556, 1
0, 0, 2378, 1
0, 0, 3557, 1
0, 0, 3558, 1
0, 0, 1494, 1
