Firing Time, Firing Node, Firing Neuron,  Neuron Type, External Source
25.2, 1, 110, inhibitory, true
25.2, 1, 161, inhibitory, true
25.2, 1, 122, inhibitory, true
25.2, 1, 140, inhibitory, true
25.2, 1, 189, inhibitory, true
25.2, 1, 111, inhibitory, true
25.2, 1, 175, inhibitory, true
25.2, 1, 149, inhibitory, true
25.2, 1, 107, inhibitory, true
25.2, 1, 151, inhibitory, true
25.2, 1, 193, inhibitory, true
25.2, 1, 190, inhibitory, true
25.2, 1, 184, inhibitory, true
25.2, 1, 123, inhibitory, true
25.2, 1, 144, inhibitory, true
25.2, 1, 179, inhibitory, true
25.2, 1, 128, inhibitory, true
25.2, 1, 101, inhibitory, true
25.2, 1, 131, inhibitory, true
25.2, 1, 187, inhibitory, true
25.2, 1, 183, inhibitory, true
25.2, 1, 170, inhibitory, true
25.2, 1, 118, inhibitory, true
25.2, 1, 135, inhibitory, true
25.2, 1, 126, inhibitory, true
25.2, 1, 138, inhibitory, true
25.2, 1, 100, inhibitory, true
25.2, 1, 129, inhibitory, true
25.2, 1, 114, inhibitory, true
25.2, 1, 105, inhibitory, true
25.2, 1, 108, inhibitory, true
25.2, 1, 132, inhibitory, true
25.2, 1, 156, inhibitory, true
25.2, 1, 173, inhibitory, true
25.2, 1, 154, inhibitory, true
25.2, 1, 125, inhibitory, true
25.2, 1, 194, inhibitory, true
25.2, 1, 191, inhibitory, true
25.2, 1, 185, inhibitory, true
25.2, 1, 109, inhibitory, true
25.2, 1, 133, inhibitory, true
25.2, 1, 169, inhibitory, true
25.2, 1, 106, inhibitory, true
25.2, 1, 164, inhibitory, true
25.2, 1, 117, inhibitory, true
25.2, 1, 168, inhibitory, true
25.2, 1, 196, inhibitory, true
25.2, 1, 159, inhibitory, true
25.2, 1, 167, inhibitory, true
25.2, 1, 139, inhibitory, true
25.2, 1, 155, inhibitory, true
25.2, 1, 119, inhibitory, true
25.2, 1, 178, inhibitory, true
25.2, 1, 158, inhibitory, true
25.2, 1, 113, inhibitory, true
25.2, 1, 180, inhibitory, true
25.2, 1, 160, inhibitory, true
25.2, 1, 103, inhibitory, true
25.2, 1, 186, inhibitory, true
25.2, 1, 102, inhibitory, true
25.2, 1, 116, inhibitory, true
25.2, 1, 199, inhibitory, true
25.2, 1, 152, inhibitory, true
25.2, 1, 181, inhibitory, true
25.2, 1, 163, inhibitory, true
25.2, 1, 121, inhibitory, true
25.2, 1, 147, inhibitory, true
25.2, 1, 130, inhibitory, true
25.2, 1, 166, inhibitory, true
25.2, 1, 174, inhibitory, true
25.2, 1, 157, inhibitory, true
25.2, 1, 172, inhibitory, true
25.2, 1, 176, inhibitory, true
25.2, 1, 146, inhibitory, true
25.2, 1, 124, inhibitory, true
25.2, 1, 148, inhibitory, true
25.2, 1, 141, inhibitory, true
25.2, 1, 142, inhibitory, true
25.2, 1, 115, inhibitory, true
25.2, 1, 171, inhibitory, true
25.2, 1, 195, inhibitory, true
25.2, 1, 165, inhibitory, true
25.2, 1, 145, inhibitory, true
25.2, 1, 192, inhibitory, true
25.2, 1, 137, inhibitory, true
25.2, 1, 153, inhibitory, true
25.2, 1, 197, inhibitory, true
25.2, 1, 104, inhibitory, true
25.2, 1, 150, inhibitory, true
25.2, 1, 112, inhibitory, true
25.2, 1, 182, inhibitory, true
25.2, 1, 136, inhibitory, true
25.2, 1, 127, inhibitory, true
25.2, 1, 188, inhibitory, true
25.2, 1, 120, inhibitory, true
25.2, 1, 162, inhibitory, true
25.2, 1, 134, inhibitory, true
25.2, 1, 198, inhibitory, true
25.2, 1, 143, inhibitory, true
25.2, 1, 177, inhibitory, true
25.213877852728178, 1, 57, excitatory, false
25.21415922185603, 1, 50, excitatory, false
25.36086500776497, 1, 77, excitatory, false
25.420465832909642, 1, 12, excitatory, false
25.458094649881367, 1, 41, excitatory, false
25.508469932510916, 1, 65, excitatory, false
25.94698282964113, 1, 42, excitatory, false
26.061939226015834, 1, 68, excitatory, false
26.078557288761818, 1, 40, excitatory, false
26.179300974561535, 1, 43, excitatory, false
26.2, 1, 188, inhibitory, true
26.2, 1, 111, inhibitory, true
26.2, 1, 109, inhibitory, true
26.2, 1, 197, inhibitory, true
26.2, 1, 133, inhibitory, true
26.2, 1, 157, inhibitory, true
26.2, 1, 190, inhibitory, true
26.2, 1, 127, inhibitory, true
26.2, 1, 149, inhibitory, true
26.2, 1, 134, inhibitory, true
26.2, 1, 158, inhibitory, true
26.2, 1, 144, inhibitory, true
26.2, 1, 175, inhibitory, true
26.2, 1, 122, inhibitory, true
26.2, 1, 170, inhibitory, true
26.2, 1, 143, inhibitory, true
26.2, 1, 161, inhibitory, true
26.2, 1, 112, inhibitory, true
26.2, 1, 189, inhibitory, true
26.2, 1, 123, inhibitory, true
26.2, 1, 151, inhibitory, true
26.2, 1, 150, inhibitory, true
26.2, 1, 184, inhibitory, true
26.2, 1, 193, inhibitory, true
26.2, 1, 177, inhibitory, true
26.2, 1, 142, inhibitory, true
26.2, 1, 129, inhibitory, true
26.2, 1, 183, inhibitory, true
26.2, 1, 128, inhibitory, true
26.2, 1, 186, inhibitory, true
26.2, 1, 187, inhibitory, true
26.2, 1, 101, inhibitory, true
26.2, 1, 131, inhibitory, true
26.2, 1, 100, inhibitory, true
26.2, 1, 118, inhibitory, true
26.2, 1, 195, inhibitory, true
26.2, 1, 138, inhibitory, true
26.2, 1, 135, inhibitory, true
26.2, 1, 126, inhibitory, true
26.2, 1, 168, inhibitory, true
26.2, 1, 156, inhibitory, true
26.2, 1, 114, inhibitory, true
26.2, 1, 139, inhibitory, true
26.2, 1, 132, inhibitory, true
26.2, 1, 105, inhibitory, true
26.2, 1, 108, inhibitory, true
26.2, 1, 185, inhibitory, true
26.2, 1, 154, inhibitory, true
26.2, 1, 169, inhibitory, true
26.2, 1, 191, inhibitory, true
26.2, 1, 125, inhibitory, true
26.2, 1, 194, inhibitory, true
26.2, 1, 141, inhibitory, true
26.2, 1, 117, inhibitory, true
26.2, 1, 107, inhibitory, true
26.2, 1, 106, inhibitory, true
26.2, 1, 180, inhibitory, true
26.2, 1, 164, inhibitory, true
26.2, 1, 174, inhibitory, true
26.2, 1, 119, inhibitory, true
26.2, 1, 159, inhibitory, true
26.2, 1, 140, inhibitory, true
26.2, 1, 196, inhibitory, true
26.2, 1, 155, inhibitory, true
26.2, 1, 167, inhibitory, true
26.2, 1, 130, inhibitory, true
26.2, 1, 113, inhibitory, true
26.2, 1, 103, inhibitory, true
26.2, 1, 173, inhibitory, true
26.2, 1, 160, inhibitory, true
26.2, 1, 121, inhibitory, true
26.2, 1, 199, inhibitory, true
26.2, 1, 102, inhibitory, true
26.2, 1, 116, inhibitory, true
26.2, 1, 163, inhibitory, true
26.2, 1, 152, inhibitory, true
26.2, 1, 181, inhibitory, true
26.2, 1, 198, inhibitory, true
26.2, 1, 146, inhibitory, true
26.2, 1, 166, inhibitory, true
26.2, 1, 147, inhibitory, true
26.2, 1, 176, inhibitory, true
26.2, 1, 110, inhibitory, true
26.2, 1, 172, inhibitory, true
26.2, 1, 165, inhibitory, true
26.2, 1, 179, inhibitory, true
26.2, 1, 124, inhibitory, true
26.2, 1, 148, inhibitory, true
26.2, 1, 171, inhibitory, true
26.2, 1, 115, inhibitory, true
26.2, 1, 162, inhibitory, true
26.2, 1, 104, inhibitory, true
26.2, 1, 192, inhibitory, true
26.2, 1, 178, inhibitory, true
26.2, 1, 145, inhibitory, true
26.2, 1, 137, inhibitory, true
26.2, 1, 153, inhibitory, true
26.2, 1, 120, inhibitory, true
26.2, 1, 182, inhibitory, true
26.2, 1, 136, inhibitory, true
26.23142328599822, 1, 34, excitatory, false
26.28408519667703, 1, 9, excitatory, false
26.456520761607564, 1, 10, excitatory, false
26.511050067959577, 1, 74, excitatory, false
26.566734667570792, 1, 7, excitatory, false
26.585751816902114, 1, 27, excitatory, false
26.598977875058228, 1, 33, excitatory, false
26.662240069488053, 1, 49, excitatory, false
27.165694471868445, 1, 58, excitatory, false
27.2, 1, 191, inhibitory, true
27.2, 1, 190, inhibitory, true
27.2, 1, 106, inhibitory, true
27.2, 1, 139, inhibitory, true
27.2, 1, 162, inhibitory, true
27.2, 1, 127, inhibitory, true
27.2, 1, 154, inhibitory, true
27.2, 1, 174, inhibitory, true
27.2, 1, 149, inhibitory, true
27.2, 1, 192, inhibitory, true
27.2, 1, 157, inhibitory, true
27.2, 1, 151, inhibitory, true
27.2, 1, 122, inhibitory, true
27.2, 1, 123, inhibitory, true
27.2, 1, 145, inhibitory, true
27.2, 1, 175, inhibitory, true
27.2, 1, 115, inhibitory, true
27.2, 1, 144, inhibitory, true
27.2, 1, 189, inhibitory, true
27.2, 1, 143, inhibitory, true
27.2, 1, 158, inhibitory, true
27.2, 1, 112, inhibitory, true
27.2, 1, 161, inhibitory, true
27.2, 1, 180, inhibitory, true
27.2, 1, 110, inhibitory, true
27.2, 1, 169, inhibitory, true
27.2, 1, 183, inhibitory, true
27.2, 1, 193, inhibitory, true
27.2, 1, 150, inhibitory, true
27.2, 1, 184, inhibitory, true
27.2, 1, 129, inhibitory, true
27.2, 1, 177, inhibitory, true
27.2, 1, 142, inhibitory, true
27.2, 1, 118, inhibitory, true
27.2, 1, 100, inhibitory, true
27.2, 1, 128, inhibitory, true
27.2, 1, 131, inhibitory, true
27.2, 1, 187, inhibitory, true
27.2, 1, 101, inhibitory, true
27.2, 1, 107, inhibitory, true
27.2, 1, 156, inhibitory, true
27.2, 1, 138, inhibitory, true
27.2, 1, 104, inhibitory, true
27.2, 1, 168, inhibitory, true
27.2, 1, 135, inhibitory, true
27.2, 1, 185, inhibitory, true
27.2, 1, 114, inhibitory, true
27.2, 1, 182, inhibitory, true
27.2, 1, 109, inhibitory, true
27.2, 1, 108, inhibitory, true
27.2, 1, 132, inhibitory, true
27.2, 1, 105, inhibitory, true
27.2, 1, 188, inhibitory, true
27.2, 1, 134, inhibitory, true
27.2, 1, 141, inhibitory, true
27.2, 1, 146, inhibitory, true
27.2, 1, 178, inhibitory, true
27.2, 1, 194, inhibitory, true
27.2, 1, 147, inhibitory, true
27.2, 1, 116, inhibitory, true
27.2, 1, 159, inhibitory, true
27.2, 1, 119, inhibitory, true
27.2, 1, 164, inhibitory, true
27.2, 1, 111, inhibitory, true
27.2, 1, 102, inhibitory, true
27.2, 1, 167, inhibitory, true
27.2, 1, 197, inhibitory, true
27.2, 1, 173, inhibitory, true
27.2, 1, 186, inhibitory, true
27.2, 1, 140, inhibitory, true
27.2, 1, 155, inhibitory, true
27.2, 1, 196, inhibitory, true
27.2, 1, 199, inhibitory, true
27.2, 1, 103, inhibitory, true
27.2, 1, 130, inhibitory, true
27.2, 1, 113, inhibitory, true
27.2, 1, 121, inhibitory, true
27.2, 1, 160, inhibitory, true
27.2, 1, 170, inhibitory, true
27.2, 1, 195, inhibitory, true
27.2, 1, 126, inhibitory, true
27.2, 1, 198, inhibitory, true
27.2, 1, 152, inhibitory, true
27.2, 1, 181, inhibitory, true
27.2, 1, 179, inhibitory, true
27.2, 1, 176, inhibitory, true
27.2, 1, 166, inhibitory, true
27.2, 1, 137, inhibitory, true
27.2, 1, 165, inhibitory, true
27.2, 1, 133, inhibitory, true
27.2, 1, 172, inhibitory, true
27.2, 1, 125, inhibitory, true
27.2, 1, 163, inhibitory, true
27.2, 1, 171, inhibitory, true
27.2, 1, 124, inhibitory, true
27.2, 1, 148, inhibitory, true
27.2, 1, 117, inhibitory, true
27.2, 1, 153, inhibitory, true
27.2, 1, 120, inhibitory, true
27.2, 1, 136, inhibitory, true
27.30035430692219, 1, 54, excitatory, false
27.360728780308122, 1, 79, excitatory, false
27.377116940327063, 1, 44, excitatory, false
27.3825542638855, 1, 6, excitatory, false
27.429818570631063, 1, 51, excitatory, false
27.442617776072964, 1, 73, excitatory, false
27.475440459836456, 1, 17, excitatory, false
27.48215964274147, 1, 80, inhibitory, false
27.492138157716518, 1, 39, excitatory, false
27.521164427128987, 1, 56, excitatory, false
27.693346952545358, 1, 47, excitatory, false
27.769517314112417, 1, 5, excitatory, false
27.781125913276924, 1, 8, excitatory, false
27.80674370040976, 1, 21, excitatory, false
27.807053308069946, 1, 14, excitatory, false
27.82224445533894, 1, 35, excitatory, false
27.83120806789605, 1, 13, excitatory, false
27.838633277907707, 1, 37, excitatory, false
27.85350053819007, 1, 38, excitatory, false
27.910008773290777, 1, 66, excitatory, false
27.934600964895765, 1, 75, excitatory, false
27.948325245694754, 1, 3, excitatory, false
28.000619239787465, 1, 88, inhibitory, false
28.02339519418764, 1, 95, inhibitory, false
28.07874120472642, 1, 70, excitatory, false
28.08934402837971, 1, 78, excitatory, false
28.148119960253915, 1, 67, excitatory, false
28.190164012888026, 1, 86, inhibitory, false
28.2, 1, 105, inhibitory, true
28.2, 1, 170, inhibitory, true
28.2, 1, 138, inhibitory, true
28.2, 1, 197, inhibitory, true
28.2, 1, 111, inhibitory, true
28.2, 1, 102, inhibitory, true
28.2, 1, 103, inhibitory, true
28.2, 1, 156, inhibitory, true
28.2, 1, 178, inhibitory, true
28.2, 1, 162, inhibitory, true
28.2, 1, 114, inhibitory, true
28.2, 1, 127, inhibitory, true
28.2, 1, 117, inhibitory, true
28.2, 1, 192, inhibitory, true
28.2, 1, 157, inhibitory, true
28.2, 1, 145, inhibitory, true
28.2, 1, 185, inhibitory, true
28.2, 1, 123, inhibitory, true
28.2, 1, 144, inhibitory, true
28.2, 1, 136, inhibitory, true
28.2, 1, 189, inhibitory, true
28.2, 1, 115, inhibitory, true
28.2, 1, 193, inhibitory, true
28.2, 1, 112, inhibitory, true
28.2, 1, 161, inhibitory, true
28.2, 1, 174, inhibitory, true
28.2, 1, 110, inhibitory, true
28.2, 1, 169, inhibitory, true
28.2, 1, 118, inhibitory, true
28.2, 1, 184, inhibitory, true
28.2, 1, 150, inhibitory, true
28.2, 1, 186, inhibitory, true
28.2, 1, 142, inhibitory, true
28.2, 1, 129, inhibitory, true
28.2, 1, 177, inhibitory, true
28.2, 1, 128, inhibitory, true
28.2, 1, 183, inhibitory, true
28.2, 1, 151, inhibitory, true
28.2, 1, 139, inhibitory, true
28.2, 1, 101, inhibitory, true
28.2, 1, 187, inhibitory, true
28.2, 1, 155, inhibitory, true
28.2, 1, 131, inhibitory, true
28.2, 1, 109, inhibitory, true
28.2, 1, 143, inhibitory, true
28.2, 1, 104, inhibitory, true
28.2, 1, 107, inhibitory, true
28.2, 1, 168, inhibitory, true
28.2, 1, 166, inhibitory, true
28.2, 1, 106, inhibitory, true
28.2, 1, 132, inhibitory, true
28.2, 1, 176, inhibitory, true
28.2, 1, 158, inhibitory, true
28.2, 1, 108, inhibitory, true
28.2, 1, 173, inhibitory, true
28.2, 1, 126, inhibitory, true
28.2, 1, 153, inhibitory, true
28.2, 1, 134, inhibitory, true
28.2, 1, 195, inhibitory, true
28.2, 1, 141, inhibitory, true
28.2, 1, 180, inhibitory, true
28.2, 1, 154, inhibitory, true
28.2, 1, 116, inhibitory, true
28.2, 1, 146, inhibitory, true
28.2, 1, 194, inhibitory, true
28.2, 1, 182, inhibitory, true
28.2, 1, 119, inhibitory, true
28.2, 1, 135, inhibitory, true
28.2, 1, 124, inhibitory, true
28.2, 1, 159, inhibitory, true
28.2, 1, 130, inhibitory, true
28.2, 1, 199, inhibitory, true
28.2, 1, 140, inhibitory, true
28.2, 1, 167, inhibitory, true
28.2, 1, 196, inhibitory, true
28.2, 1, 190, inhibitory, true
28.2, 1, 160, inhibitory, true
28.2, 1, 121, inhibitory, true
28.2, 1, 137, inhibitory, true
28.2, 1, 147, inhibitory, true
28.2, 1, 188, inhibitory, true
28.2, 1, 149, inhibitory, true
28.2, 1, 198, inhibitory, true
28.2, 1, 122, inhibitory, true
28.2, 1, 179, inhibitory, true
28.2, 1, 152, inhibitory, true
28.2, 1, 181, inhibitory, true
28.2, 1, 120, inhibitory, true
28.2, 1, 125, inhibitory, true
28.2, 1, 133, inhibitory, true
28.2, 1, 165, inhibitory, true
28.2, 1, 172, inhibitory, true
28.2, 1, 113, inhibitory, true
28.2, 1, 175, inhibitory, true
28.2, 1, 148, inhibitory, true
28.2, 1, 163, inhibitory, true
28.2, 1, 164, inhibitory, true
28.2, 1, 191, inhibitory, true
28.2, 1, 171, inhibitory, true
28.2, 1, 100, inhibitory, true
28.347268327504953, 1, 11, excitatory, false
28.38725786294332, 1, 64, excitatory, false
28.516985311672762, 1, 90, inhibitory, false
28.544979470185783, 1, 28, excitatory, false
28.554775615053362, 1, 97, inhibitory, false
28.81465443049517, 1, 76, excitatory, false
28.888434304040935, 1, 26, excitatory, false
29.113797377163433, 1, 91, inhibitory, false
29.133757668836047, 1, 55, excitatory, false
29.2, 1, 147, inhibitory, true
29.2, 1, 163, inhibitory, true
29.2, 1, 171, inhibitory, true
29.2, 1, 181, inhibitory, true
29.2, 1, 170, inhibitory, true
29.2, 1, 152, inhibitory, true
29.2, 1, 183, inhibitory, true
29.2, 1, 105, inhibitory, true
29.2, 1, 162, inhibitory, true
29.2, 1, 199, inhibitory, true
29.2, 1, 198, inhibitory, true
29.2, 1, 111, inhibitory, true
29.2, 1, 185, inhibitory, true
29.2, 1, 160, inhibitory, true
29.2, 1, 103, inhibitory, true
29.2, 1, 178, inhibitory, true
29.2, 1, 124, inhibitory, true
29.2, 1, 156, inhibitory, true
29.2, 1, 182, inhibitory, true
29.2, 1, 120, inhibitory, true
29.2, 1, 145, inhibitory, true
29.2, 1, 127, inhibitory, true
29.2, 1, 187, inhibitory, true
29.2, 1, 114, inhibitory, true
29.2, 1, 157, inhibitory, true
29.2, 1, 117, inhibitory, true
29.2, 1, 192, inhibitory, true
29.2, 1, 126, inhibitory, true
29.2, 1, 104, inhibitory, true
29.2, 1, 150, inhibitory, true
29.2, 1, 144, inhibitory, true
29.2, 1, 153, inhibitory, true
29.2, 1, 113, inhibitory, true
29.2, 1, 136, inhibitory, true
29.2, 1, 175, inhibitory, true
29.2, 1, 189, inhibitory, true
29.2, 1, 184, inhibitory, true
29.2, 1, 174, inhibitory, true
29.2, 1, 112, inhibitory, true
29.2, 1, 161, inhibitory, true
29.2, 1, 110, inhibitory, true
29.2, 1, 143, inhibitory, true
29.2, 1, 142, inhibitory, true
29.2, 1, 197, inhibitory, true
29.2, 1, 164, inhibitory, true
29.2, 1, 186, inhibitory, true
29.2, 1, 138, inhibitory, true
29.2, 1, 129, inhibitory, true
29.2, 1, 177, inhibitory, true
29.2, 1, 109, inhibitory, true
29.2, 1, 101, inhibitory, true
29.2, 1, 151, inhibitory, true
29.2, 1, 139, inhibitory, true
29.2, 1, 131, inhibitory, true
29.2, 1, 123, inhibitory, true
29.2, 1, 167, inhibitory, true
29.2, 1, 158, inhibitory, true
29.2, 1, 166, inhibitory, true
29.2, 1, 168, inhibitory, true
29.2, 1, 118, inhibitory, true
29.2, 1, 107, inhibitory, true
29.2, 1, 106, inhibitory, true
29.2, 1, 132, inhibitory, true
29.2, 1, 180, inhibitory, true
29.2, 1, 141, inhibitory, true
29.2, 1, 108, inhibitory, true
29.2, 1, 173, inhibitory, true
29.2, 1, 195, inhibitory, true
29.2, 1, 169, inhibitory, true
29.2, 1, 134, inhibitory, true
29.2, 1, 154, inhibitory, true
29.2, 1, 193, inhibitory, true
29.2, 1, 176, inhibitory, true
29.2, 1, 137, inhibitory, true
29.2, 1, 146, inhibitory, true
29.2, 1, 116, inhibitory, true
29.2, 1, 122, inhibitory, true
29.2, 1, 140, inhibitory, true
29.2, 1, 135, inhibitory, true
29.2, 1, 133, inhibitory, true
29.2, 1, 119, inhibitory, true
29.2, 1, 130, inhibitory, true
29.2, 1, 159, inhibitory, true
29.2, 1, 179, inhibitory, true
29.2, 1, 190, inhibitory, true
29.2, 1, 191, inhibitory, true
29.2, 1, 100, inhibitory, true
29.2, 1, 115, inhibitory, true
29.2, 1, 194, inhibitory, true
29.2, 1, 149, inhibitory, true
29.2, 1, 121, inhibitory, true
29.2, 1, 102, inhibitory, true
29.2, 1, 128, inhibitory, true
29.2, 1, 188, inhibitory, true
29.2, 1, 196, inhibitory, true
29.2, 1, 125, inhibitory, true
29.2, 1, 148, inhibitory, true
29.2, 1, 155, inhibitory, true
29.2, 1, 172, inhibitory, true
29.2, 1, 165, inhibitory, true
29.20187363966609, 1, 82, inhibitory, false
29.444183525798763, 1, 24, excitatory, false
29.46477395154629, 1, 85, inhibitory, false
29.465483302881417, 1, 53, excitatory, false
29.558245813550325, 1, 2, excitatory, false
29.608209977217225, 1, 0, excitatory, false
29.6116726334949, 1, 4, excitatory, false
29.669422158712056, 1, 60, excitatory, false
29.677182076277678, 1, 15, excitatory, false
29.72580950014404, 1, 61, excitatory, false
29.740785271700638, 1, 72, excitatory, false
29.773494202377375, 1, 65, excitatory, false
29.78838149800049, 1, 48, excitatory, false
29.791610451523397, 1, 52, excitatory, false
29.809632133145442, 1, 63, excitatory, false
29.811202885447223, 1, 33, excitatory, false
29.811451880999392, 1, 27, excitatory, false
29.811745396418793, 1, 69, excitatory, false
29.8447318776308, 1, 87, inhibitory, false
29.8928900143607, 1, 83, inhibitory, false
29.917717493454855, 1, 1, excitatory, false
29.95285760088227, 1, 22, excitatory, false
29.973360309685464, 1, 79, excitatory, false
29.98393852961644, 1, 41, excitatory, false
29.991699761526448, 1, 46, excitatory, false
29.993851490371814, 1, 42, excitatory, false
30.007802109404174, 1, 10, excitatory, false
30.010657990303436, 1, 32, excitatory, false
30.066303433144494, 1, 23, excitatory, false
30.074184209896632, 1, 31, excitatory, false
30.176762223337043, 1, 74, excitatory, false
30.2, 1, 182, inhibitory, true
30.2, 1, 103, inhibitory, true
30.2, 1, 102, inhibitory, true
30.2, 1, 125, inhibitory, true
30.2, 1, 153, inhibitory, true
30.2, 1, 105, inhibitory, true
30.2, 1, 181, inhibitory, true
30.2, 1, 163, inhibitory, true
30.2, 1, 114, inhibitory, true
30.2, 1, 165, inhibitory, true
30.2, 1, 139, inhibitory, true
30.2, 1, 178, inhibitory, true
30.2, 1, 156, inhibitory, true
30.2, 1, 127, inhibitory, true
30.2, 1, 145, inhibitory, true
30.2, 1, 120, inhibitory, true
30.2, 1, 170, inhibitory, true
30.2, 1, 151, inhibitory, true
30.2, 1, 144, inhibitory, true
30.2, 1, 192, inhibitory, true
30.2, 1, 157, inhibitory, true
30.2, 1, 117, inhibitory, true
30.2, 1, 150, inhibitory, true
30.2, 1, 126, inhibitory, true
30.2, 1, 104, inhibitory, true
30.2, 1, 184, inhibitory, true
30.2, 1, 189, inhibitory, true
30.2, 1, 136, inhibitory, true
30.2, 1, 113, inhibitory, true
30.2, 1, 175, inhibitory, true
30.2, 1, 162, inhibitory, true
30.2, 1, 122, inhibitory, true
30.2, 1, 101, inhibitory, true
30.2, 1, 197, inhibitory, true
30.2, 1, 161, inhibitory, true
30.2, 1, 174, inhibitory, true
30.2, 1, 112, inhibitory, true
30.2, 1, 142, inhibitory, true
30.2, 1, 110, inhibitory, true
30.2, 1, 143, inhibitory, true
30.2, 1, 109, inhibitory, true
30.2, 1, 138, inhibitory, true
30.2, 1, 164, inhibitory, true
30.2, 1, 186, inhibitory, true
30.2, 1, 177, inhibitory, true
30.2, 1, 183, inhibitory, true
30.2, 1, 129, inhibitory, true
30.2, 1, 166, inhibitory, true
30.2, 1, 185, inhibitory, true
30.2, 1, 199, inhibitory, true
30.2, 1, 158, inhibitory, true
30.2, 1, 123, inhibitory, true
30.2, 1, 167, inhibitory, true
30.2, 1, 108, inhibitory, true
30.2, 1, 107, inhibitory, true
30.2, 1, 168, inhibitory, true
30.2, 1, 169, inhibitory, true
30.2, 1, 141, inhibitory, true
30.2, 1, 106, inhibitory, true
30.2, 1, 180, inhibitory, true
30.2, 1, 131, inhibitory, true
30.2, 1, 133, inhibitory, true
30.2, 1, 118, inhibitory, true
30.2, 1, 198, inhibitory, true
30.2, 1, 173, inhibitory, true
30.2, 1, 195, inhibitory, true
30.2, 1, 154, inhibitory, true
30.2, 1, 134, inhibitory, true
30.2, 1, 100, inhibitory, true
30.2, 1, 146, inhibitory, true
30.2, 1, 176, inhibitory, true
30.2, 1, 137, inhibitory, true
30.2, 1, 135, inhibitory, true
30.2, 1, 140, inhibitory, true
30.2, 1, 116, inhibitory, true
30.2, 1, 194, inhibitory, true
30.2, 1, 159, inhibitory, true
30.2, 1, 124, inhibitory, true
30.2, 1, 130, inhibitory, true
30.2, 1, 172, inhibitory, true
30.2, 1, 179, inhibitory, true
30.2, 1, 190, inhibitory, true
30.2, 1, 160, inhibitory, true
30.2, 1, 191, inhibitory, true
30.2, 1, 149, inhibitory, true
30.2, 1, 152, inhibitory, true
30.2, 1, 132, inhibitory, true
30.2, 1, 128, inhibitory, true
30.2, 1, 148, inhibitory, true
30.2, 1, 121, inhibitory, true
30.2, 1, 155, inhibitory, true
30.2, 1, 187, inhibitory, true
30.2, 1, 111, inhibitory, true
30.2, 1, 115, inhibitory, true
30.2, 1, 171, inhibitory, true
30.2, 1, 196, inhibitory, true
30.2, 1, 193, inhibitory, true
30.2, 1, 119, inhibitory, true
30.2, 1, 147, inhibitory, true
30.2, 1, 188, inhibitory, true
30.20659165853571, 1, 62, excitatory, false
30.21071655906095, 1, 34, excitatory, false
30.246643769839903, 1, 45, excitatory, false
30.287240126708635, 1, 29, excitatory, false
30.297556990802867, 1, 59, excitatory, false
30.464032885211182, 1, 49, excitatory, false
30.473258787314894, 1, 81, inhibitory, false
30.47425986049015, 1, 58, excitatory, false
30.486754113276742, 1, 51, excitatory, false
30.495957887554447, 1, 54, excitatory, false
30.50066618187334, 1, 98, inhibitory, false
30.634803961844696, 1, 71, excitatory, false
30.746987105182168, 1, 25, excitatory, false
30.76982015215543, 1, 18, excitatory, false
31.016506136772076, 1, 12, excitatory, false
31.021055866103467, 1, 99, inhibitory, false
31.11859136804651, 1, 93, inhibitory, false
31.2, 1, 130, inhibitory, true
31.2, 1, 188, inhibitory, true
31.2, 1, 129, inhibitory, true
31.2, 1, 171, inhibitory, true
31.2, 1, 132, inhibitory, true
31.2, 1, 124, inhibitory, true
31.2, 1, 160, inhibitory, true
31.2, 1, 181, inhibitory, true
31.2, 1, 182, inhibitory, true
31.2, 1, 177, inhibitory, true
31.2, 1, 198, inhibitory, true
31.2, 1, 125, inhibitory, true
31.2, 1, 109, inhibitory, true
31.2, 1, 184, inhibitory, true
31.2, 1, 112, inhibitory, true
31.2, 1, 102, inhibitory, true
31.2, 1, 103, inhibitory, true
31.2, 1, 157, inhibitory, true
31.2, 1, 136, inhibitory, true
31.2, 1, 168, inhibitory, true
31.2, 1, 119, inhibitory, true
31.2, 1, 199, inhibitory, true
31.2, 1, 178, inhibitory, true
31.2, 1, 153, inhibitory, true
31.2, 1, 118, inhibitory, true
31.2, 1, 149, inhibitory, true
31.2, 1, 107, inhibitory, true
31.2, 1, 105, inhibitory, true
31.2, 1, 165, inhibitory, true
31.2, 1, 163, inhibitory, true
31.2, 1, 114, inhibitory, true
31.2, 1, 186, inhibitory, true
31.2, 1, 120, inhibitory, true
31.2, 1, 127, inhibitory, true
31.2, 1, 155, inhibitory, true
31.2, 1, 156, inhibitory, true
31.2, 1, 192, inhibitory, true
31.2, 1, 170, inhibitory, true
31.2, 1, 144, inhibitory, true
31.2, 1, 189, inhibitory, true
31.2, 1, 150, inhibitory, true
31.2, 1, 121, inhibitory, true
31.2, 1, 111, inhibitory, true
31.2, 1, 126, inhibitory, true
31.2, 1, 115, inhibitory, true
31.2, 1, 104, inhibitory, true
31.2, 1, 161, inhibitory, true
31.2, 1, 162, inhibitory, true
31.2, 1, 113, inhibitory, true
31.2, 1, 135, inhibitory, true
31.2, 1, 175, inhibitory, true
31.2, 1, 197, inhibitory, true
31.2, 1, 122, inhibitory, true
