Firing Time, Firing Node, Firing Neuron,  Neuron Type, External Source
0, 1, 3514, inhibitory, true
0, 1, 1778, inhibitory, true
0, 1, 2357, inhibitory, true
0, 1, 3515, inhibitory, true
0, 1, 3516, inhibitory, true
0, 1, 2358, inhibitory, true
0, 1, 3517, inhibitory, true
0, 1, 3518, inhibitory, true
0, 1, 1344, inhibitory, true
0, 1, 1489, inhibitory, true
0, 1, 1779, inhibitory, true
0, 1, 2359, inhibitory, true
0, 1, 3519, inhibitory, true
0, 1, 3520, inhibitory, true
0, 1, 2360, inhibitory, true
0, 1, 3521, inhibitory, true
0, 1, 3522, inhibitory, true
0, 1, 1780, inhibitory, true
0, 1, 2361, inhibitory, true
0, 1, 3523, inhibitory, true
0, 1, 3524, inhibitory, true
0, 1, 2362, inhibitory, true
0, 1, 3525, inhibitory, true
0, 1, 3526, inhibitory, true
0, 1, 1490, inhibitory, true
0, 1, 1781, inhibitory, true
0, 1, 2363, inhibitory, true
0, 1, 3527, inhibitory, true
0, 1, 3528, inhibitory, true
0, 1, 2364, inhibitory, true
0, 1, 3529, inhibitory, true
0, 1, 3530, inhibitory, true
0, 1, 1782, inhibitory, true
0, 1, 2365, inhibitory, true
0, 1, 3531, inhibitory, true
0, 1, 3532, inhibitory, true
0, 1, 2366, inhibitory, true
0, 1, 3533, inhibitory, true
0, 1, 3534, inhibitory, true
0, 1, 1272, inhibitory, true
0, 1, 1345, inhibitory, true
0, 1, 1491, inhibitory, true
0, 1, 1783, inhibitory, true
0, 1, 2367, inhibitory, true
0, 1, 3535, inhibitory, true
0, 1, 3536, inhibitory, true
0, 1, 2368, inhibitory, true
0, 1, 3537, inhibitory, true
0, 1, 3538, inhibitory, true
0, 1, 1784, inhibitory, true
0, 1, 2369, inhibitory, true
0, 1, 3539, inhibitory, true
0, 1, 3540, inhibitory, true
0, 1, 2370, inhibitory, true
0, 1, 3541, inhibitory, true
0, 1, 3542, inhibitory, true
0, 1, 1492, inhibitory, true
0, 1, 1785, inhibitory, true
0, 1, 2371, inhibitory, true
0, 1, 3543, inhibitory, true
0, 1, 3544, inhibitory, true
0, 1, 2372, inhibitory, true
0, 1, 3545, inhibitory, true
0, 1, 3546, inhibitory, true
0, 1, 1786, inhibitory, true
0, 1, 2373, inhibitory, true
0, 1, 3547, inhibitory, true
0, 1, 3548, inhibitory, true
0, 1, 2374, inhibitory, true
0, 1, 3549, inhibitory, true
0, 1, 3550, inhibitory, true
0, 1, 1346, inhibitory, true
0, 1, 1493, inhibitory, true
0, 1, 1787, inhibitory, true
0, 1, 2375, inhibitory, true
0, 1, 3551, inhibitory, true
0, 1, 3552, inhibitory, true
0, 1, 2376, inhibitory, true
0, 1, 3553, inhibitory, true
0, 1, 3554, inhibitory, true
0, 1, 1788, inhibitory, true
0, 1, 2377, inhibitory, true
0, 1, 3555, inhibitory, true
0, 1, 3556, inhibitory, true
0, 1, 2378, inhibitory, true
0, 1, 3557, inhibitory, true
0, 1, 3558, inhibitory, true
0, 1, 1494, inhibitory, true
0, 1, 1789, inhibitory, true
0, 1, 2379, inhibitory, true
0, 1, 3559, inhibitory, true
0, 1, 3560, inhibitory, true
0, 1, 2380, inhibitory, true
0, 1, 3561, inhibitory, true
0, 1, 3562, inhibitory, true
0, 1, 1790, inhibitory, true
0, 1, 2381, inhibitory, true
0, 1, 3563, inhibitory, true
0, 1, 3564, inhibitory, true
0, 1, 2382, inhibitory, true
0, 1, 3565, inhibitory, true
0, 1, 3566, inhibitory, true
0, 1, 1236, inhibitory, true
0, 1, 1273, inhibitory, true
0, 1, 1347, inhibitory, true
0, 1, 1495, inhibitory, true
0, 1, 1791, inhibitory, true
0, 1, 2383, inhibitory, true
0, 1, 3567, inhibitory, true
0, 1, 3568, inhibitory, true
0, 1, 2384, inhibitory, true
0, 1, 3569, inhibitory, true
0, 1, 3570, inhibitory, true
0, 1, 1792, inhibitory, true
0, 1, 2385, inhibitory, true
0, 1, 3571, inhibitory, true
0, 1, 3572, inhibitory, true
0, 1, 2386, inhibitory, true
0, 1, 3573, inhibitory, true
0, 1, 3574, inhibitory, true
0, 1, 1496, inhibitory, true
0, 1, 1793, inhibitory, true
0, 1, 2387, inhibitory, true
0, 1, 3575, inhibitory, true
0, 1, 3576, inhibitory, true
0, 1, 2388, inhibitory, true
0, 1, 3577, inhibitory, true
